step,velocity_mse,endpoint_periodic_rms,coordinate_head_gradient_norm,coordinate_head_output_norm,target_velocity_norm
1524,3.0946866900194436e-05,0.0016925738891586661,0.0024526275228708982,0.8414226174354553,0.8328659534454346
1525,1.5984656783984974e-05,0.001216456526890397,0.0020281693432480097,0.8378257155418396,0.8328659534454346
1526,1.832996349548921e-05,0.0013026290107518435,0.0012926181079819798,0.8313107490539551,0.8328659534454346
1527,2.1666568500222638e-05,0.001416243496350944,0.002390901790931821,0.8246675133705139,0.8328659534454346
1528,1.8484595784684643e-05,0.0013081136858090758,0.002872934564948082,0.8226712942123413,0.8328659534454346
1529,1.5120100215426646e-05,0.001183098996989429,0.001705570612102747,0.8275173902511597,0.8328659534454346
1530,1.4837591152172536e-05,0.0011719961185008287,0.0018239474156871438,0.8355206847190857,0.8328659534454346
1531,1.434462501492817e-05,0.001152362790890038,0.0025989036075770855,0.8400773406028748,0.8328659534454346
1532,8.451678695564624e-06,0.0008845386328175664,0.001483033411204815,0.8378781676292419,0.8328659534454346
1533,8.79991966939997e-06,0.0009025611798278987,0.0010553878964856267,0.8319931030273438,0.8328659534454346
1534,1.1375453141226899e-05,0.0010261776624247432,0.0020060096867382526,0.8284133076667786,0.8328659534454346
1535,8.069288014667109e-06,0.0008642841130495071,0.0015214402228593826,0.8298737406730652,0.8328659534454346
1536,8.730390618438832e-06,0.0008989991620182991,0.0011387059930711985,0.8338274359703064,0.8328659534454346
1537,7.905302481958643e-06,0.0008554596570320427,0.0011935126967728138,0.8360668420791626,0.8328659534454346
1538,4.6889440454833675e-06,0.0006588302785530686,0.001105287461541593,0.8353061676025391,0.8328659534454346
1539,5.174960733711487e-06,0.0006921375170350075,0.0014177184784784913,0.8335556983947754,0.8328659534454346
1540,3.7976487874402665e-06,0.0005929169710725546,0.000992808723822236,0.8328625559806824,0.8328659534454346
1541,3.4280317322554765e-06,0.0005633202963508666,0.00040490663377568126,0.8329811692237854,0.8328659534454346
1542,5.434084869193612e-06,0.0007092620362527668,0.0010713849915191531,0.8323672413825989,0.8328659534454346
1543,4.55056124337716e-06,0.0006490536034107208,0.001009225263260305,0.8307375907897949,0.8328659534454346
1544,3.16707792080706e-06,0.0005414639017544687,0.000791759230196476,0.8297203779220581,0.8328659534454346
1545,3.106202484559617e-06,0.0005362363299354911,0.0010902027133852243,0.8308178782463074,0.8328659534454346
1546,2.8774989004887175e-06,0.0005161305307410657,0.0012100812746211886,0.8334210515022278,0.8328659534454346
1547,1.7317636320512975e-06,0.00040040601743385196,0.0009933557594195008,0.8353316783905029,0.8328659534454346
1548,9.538794074614998e-07,0.0002971712965518236,0.0007258130935952067,0.835099995136261,0.8328659534454346
1549,1.8982580058946041e-06,0.00041918878559954464,0.0008730821427889168,0.8333432674407959,0.8328659534454346
1550,2.21281629819714e-06,0.00045259413309395313,0.0009253576281480491,0.8317946195602417,0.8328659534454346
1551,1.8801990790962009e-06,0.0004171875480096787,0.0006317386287264526,0.8315285444259644,0.8328659534454346
1552,1.8456557882018387e-06,0.0004133475013077259,0.0003407828335184604,0.8322268724441528,0.8328659534454346
1553,1.2791426797775785e-06,0.00034412078093737364,0.00033447190071456134,0.8329987525939941,0.8328659534454346
1554,1.184070015369798e-06,0.0003310819447506219,0.00039844741695560515,0.8334492444992065,0.8328659534454346
1555,9.588018201611703e-07,0.00029792526038363576,0.00038521934766322374,0.8336642980575562,0.8328659534454346
1556,2.0399176037244615e-07,0.00013742264127358794,0.00023728334053885192,0.833650529384613,0.8328659534454346
1557,6.024505978530215e-07,0.00023616488033439964,0.00022744559100829065,0.8332331776618958,0.8328659534454346
1558,1.120972228818573e-06,0.0003221306251361966,0.0003478963626548648,0.8324834704399109,0.8328659534454346
1559,8.218956963901292e-07,0.0002758257614914328,0.00034682691330090165,0.8319692611694336,0.8328659534454346
1560,6.057148311811034e-07,0.00023679951846133918,0.00018550711683928967,0.8322284817695618,0.8328659534454346
1561,5.976802412988036e-07,0.00023522766423411667,0.00026036915369331837,0.8330471515655518,0.8328659534454346
1562,5.532269824470859e-07,0.000226313597522676,0.0004415138391777873,0.8335837125778198,0.8328659534454346
1563,3.415642026993737e-07,0.0001778201840352267,0.0003881021111737937,0.8332675695419312,0.8328659534454346
1564,2.101448615121626e-07,0.00013946469698566943,0.0002636348071973771,0.8324394822120667,0.8328659534454346
1565,3.263602081915451e-07,0.00017380579083692282,0.000316427816869691,0.8319768309593201,0.8328659534454346
1566,4.1480575418972876e-07,0.00019594794139266014,0.00039104456664063036,0.8323220610618591,0.8328659534454346
1567,4.1748171497602016e-07,0.00019658847304526716,0.0004136563802603632,0.8330525755882263,0.8328659534454346
1568,2.6021416488219984e-07,0.0001552029134472832,0.00027287317789159715,0.8334441184997559,0.8328659534454346
1569,1.7019840470311465e-07,0.00012553221313282847,0.00015287473797798157,0.8332836627960205,0.8328659534454346
1570,2.7292878712614765e-07,0.00015894572425168008,0.0003091278194915503,0.8329808712005615,0.8328659534454346
1571,1.645558995733154e-07,0.0001234227092936635,0.0002449129242449999,0.8329552412033081,0.8328659534454346
1572,5.34781676719831e-08,7.036094029899687e-05,8.60311629367061e-05,0.8331268429756165,0.8328659534454346
1573,1.6238935529599985e-07,0.00012261574738658965,0.0002359252976020798,0.8331024646759033,0.8328659534454346
1574,1.9752516777771234e-07,0.00013523164670914412,0.00024585219216533005,0.8327490091323853,0.8328659534454346
1575,1.588673512742389e-07,0.00012127024820074439,0.0001845879596658051,0.8323977589607239,0.8328659534454346
1576,1.1596875992836431e-07,0.00010361617023590952,0.00017305152141489089,0.8324379324913025,0.8328659534454346
1577,7.880800012571854e-08,8.542163413949311e-05,0.0001789688249118626,0.8328370451927185,0.8328659534454346
1578,8.299086573515524e-08,8.765829261392355e-05,0.00019564770627766848,0.8331784605979919,0.8328659534454346
1579,6.622792625421425e-08,7.831176480976865e-05,0.00014403661771211773,0.8331381678581238,0.8328659534454346
1580,4.657191254864301e-08,6.564993964275345e-05,6.089201269787736e-05,0.8328208327293396,0.8328659534454346
1581,6.328944834876893e-08,7.654027285752818e-05,0.00011462365364423022,0.8325900435447693,0.8328659534454346
1582,9.424239522104472e-08,9.340941323898733e-05,0.0001259161945199594,0.8326555490493774,0.8328659534454346
1583,8.589994138219481e-08,8.918392995838076e-05,8.72750606504269e-05,0.832897424697876,0.8328659534454346
1584,3.7827362575626466e-08,5.9182577388128266e-05,6.659983773715794e-05,0.8330671191215515,0.8328659534454346
1585,3.476095855603489e-08,5.672417319146916e-05,7.69651960581541e-05,0.8330584168434143,0.8328659534454346
1586,4.045724466550382e-08,6.119282625149935e-05,7.607010775245726e-05,0.8329436779022217,0.8328659534454346
1587,1.81829165057934e-08,4.103261380805634e-05,6.516403664136305e-05,0.8328217267990112,0.8328659534454346
1588,2.3384789216152058e-08,4.652913412428461e-05,6.563330680364743e-05,0.8327221274375916,0.8328659534454346
1589,3.2374341429886044e-08,5.474531644722447e-05,7.116726919775829e-05,0.8326572775840759,0.8328659534454346
1590,3.2991557930017734e-08,5.526332461158745e-05,8.888336014933884e-05,0.8326841592788696,0.8328659534454346
1591,3.518799829294039e-08,5.707003583665937e-05,8.904853893909603e-05,0.8328421711921692,0.8328659534454346
1592,2.1647146297709696e-08,4.476797766983509e-05,7.041888602543622e-05,0.833051860332489,0.8328659534454346
1593,1.4101462220139638e-08,3.61442580469884e-05,8.342627552337945e-05,0.8331485986709595,0.8328659534454346
1594,1.5448716084165426e-08,3.7824596802238375e-05,9.227446571458131e-05,0.833045244216919,0.8328659534454346
1595,1.0744868994549961e-08,3.153763827867806e-05,7.113089668564498e-05,0.8328355550765991,0.8328659534454346
1596,8.89559537142759e-09,2.86857411992969e-05,5.230172610026784e-05,0.8327011466026306,0.8328659534454346
1597,1.3117221975278426e-08,3.48407011188101e-05,6.938123988220468e-05,0.8327272534370422,0.8328659534454346
1598,1.6710369976635775e-08,3.9329141145572066e-05,7.686600292799994e-05,0.8328340649604797,0.8328659534454346
1599,1.235894941942206e-08,3.382509748917073e-05,4.439780241227709e-05,0.832896888256073,0.8328659534454346
1600,8.780213001102766e-09,2.851311546692159e-05,2.3452537789125927e-05,0.8328863978385925,0.8328659534454346
1601,8.779301730044153e-09,2.851700810424518e-05,4.818910383619368e-05,0.8328685760498047,0.8328659534454346
1602,4.6647286033874025e-09,2.0781191778951325e-05,3.917370122508146e-05,0.8328897953033447,0.8328659534454346
1603,4.590456015307609e-09,2.0626212062779814e-05,3.3162203180836514e-05,0.832909882068634,0.8328659534454346
1604,6.374706984502154e-09,2.4302900783368386e-05,3.211939838365652e-05,0.8328682780265808,0.8328659534454346
1605,5.153151683146007e-09,2.1842502974322997e-05,2.8279968319111504e-05,0.8327855467796326,0.8328659534454346
1606,6.19040374516544e-09,2.3941207473399118e-05,3.99986092816107e-05,0.8327549695968628,0.8328659534454346
1607,5.154124238515578e-09,2.184592631238047e-05,2.7433015930000693e-05,0.8328313231468201,0.8328659534454346
1608,3.302213169575907e-09,1.7492813640274107e-05,2.545794632169418e-05,0.832955539226532,0.8328659534454346
1609,3.7851091150287175e-09,1.8727383576333523e-05,4.3247528083156794e-05,0.8330110907554626,0.8328659534454346
1610,2.7982387518221685e-09,1.610475010238588e-05,2.872518052754458e-05,0.8329488039016724,0.8328659534454346
1611,2.0854149518356735e-09,1.3886675333196763e-05,1.553705988044385e-05,0.8328325152397156,0.8328659534454346
1612,2.7450122175309843e-09,1.5932413589325733e-05,3.295244823675603e-05,0.8327661156654358,0.8328659534454346
1613,2.9179918481503364e-09,1.6435846191598102e-05,2.681592923181597e-05,0.8327906727790833,0.8328659534454346
1614,2.0757950913719014e-09,1.3867316738469526e-05,1.5352095942944288e-05,0.8328639268875122,0.8328659534454346
1615,1.5430945410344066e-09,1.1953304237977136e-05,2.2919259208720177e-05,0.8329209089279175,0.8328659534454346
1616,1.946453664913861e-09,1.3425687029666733e-05,2.1955527699901722e-05,0.832934558391571,0.8328659534454346
1617,1.3843617363562544e-09,1.1316200470901094e-05,1.564082231197972e-05,0.8329154253005981,0.8328659534454346
1618,9.391754041132572e-10,9.326250619778875e-06,1.8539256416261196e-05,0.8328787684440613,0.8328659534454346
1619,1.3019681999182353e-09,1.0980120350723155e-05,1.864939258666709e-05,0.8328335881233215,0.8328659534454346
1620,1.2069214516685633e-09,1.057356803357834e-05,1.780207094270736e-05,0.8327951431274414,0.8328659534454346
1621,1.3107959162539373e-09,1.1010946764145046e-05,2.1870608179597184e-05,0.8327885866165161,0.8328659534454346
1622,9.813527768187669e-10,9.531844625598751e-06,1.6336702174157836e-05,0.8328251242637634,0.8328659534454346
1623,4.4859971293220724e-10,6.447452051361324e-06,5.773410975962179e-06,0.8328819870948792,0.8328659534454346
1624,7.593610185097077e-10,8.38942014524946e-06,1.6479309124406427e-05,0.8329185843467712,0.8328659534454346
1625,6.981711875297947e-10,8.044212336244527e-06,1.7789790945244022e-05,0.8329142928123474,0.8328659534454346
1626,3.794261294043366e-10,5.919031991652446e-06,9.100518582272343e-06,0.8328853249549866,0.8328659534454346
1627,5.470894293146955e-10,7.113012088666437e-06,7.566736712760758e-06,0.8328614234924316,0.8328659534454346
1628,7.028838622247235e-10,8.063492714427412e-06,1.1441143215051852e-05,0.832854688167572,0.8328659534454346
1629,5.447648998568866e-10,7.097135949152289e-06,8.724396138859447e-06,0.8328565359115601,0.8328659534454346
1630,2.807907240054419e-10,5.0919470595545135e-06,4.900400199403521e-06,0.8328585028648376,0.8328659534454346
1631,2.7971674976257077e-10,5.082250027044211e-06,5.854413757333532e-06,0.83286452293396,0.8328659534454346
1632,3.1526392607617026e-10,5.402919214247959e-06,4.857342446484836e-06,0.8328782916069031,0.8328659534454346
1633,2.611197924551334e-10,4.920377705275314e-06,8.776321010373067e-06,0.8328889012336731,0.8328659534454346
1634,2.3203827748119465e-10,4.641299256036291e-06,9.156457053904887e-06,0.832879364490509,0.8328659534454346
1635,1.9035154008584243e-10,4.196152076474391e-06,5.341395535651827e-06,0.8328500986099243,0.8328659534454346
1636,2.8477487035161175e-10,5.132031674293103e-06,1.1066249498981051e-05,0.8328244686126709,0.8328659534454346
1637,2.609866489589052e-10,4.9118639253720175e-06,1.114429051085608e-05,0.8328281044960022,0.8328659534454346
1638,8.096130710288918e-11,2.742043079706491e-06,2.9009268018853618e-06,0.8328598737716675,0.8328659534454346
1639,1.2431602969265043e-10,3.4084159779013135e-06,8.16566443972988e-06,0.8328929543495178,0.8328659534454346
1640,1.695328044615252e-10,3.955418833356816e-06,9.952012078429107e-06,0.8329011797904968,0.8328659534454346
1641,1.036299795975637e-10,3.0951400731282774e-06,4.8198662625509314e-06,0.8328840136528015,0.8328659534454346
1642,9.225148422942198e-11,2.9142724997655023e-06,4.783919393958058e-06,0.8328609466552734,0.8328659534454346
1643,1.083910183830028e-10,3.158636218358879e-06,6.018909516569693e-06,0.8328498601913452,0.8328659534454346
1644,1.1669339106124e-10,3.2842781365616247e-06,4.130957222514553e-06,0.8328526616096497,0.8328659534454346
1645,8.23369566971266e-11,2.764717692116392e-06,3.802536866714945e-06,0.8328604698181152,0.8328659534454346
1646,4.512631587849647e-11,2.0448280793061713e-06,3.2239643132925266e-06,0.8328676223754883,0.8328659534454346
1647,5.031622341000741e-11,2.163766339435824e-06,2.4477660645061405e-06,0.8328736424446106,0.8328659534454346
1648,7.141841285029926e-11,2.570108335930854e-06,3.949092842958635e-06,0.832878053188324,0.8328659534454346
1649,6.981112216086771e-11,2.5506390102236765e-06,3.766657755477354e-06,0.8328771591186523,0.8328659534454346
1650,3.869803089084911e-11,1.9052325797019876e-06,1.7650231711741071e-06,0.8328686356544495,0.8328659534454346
1651,4.756011903750412e-11,2.095031277349335e-06,3.5611722069006646e-06,0.832857608795166,0.8328659534454346
1652,5.2909523984290274e-11,2.209965032307082e-06,4.254045961715747e-06,0.8328524827957153,0.8328659534454346
1653,1.783081668427222e-11,1.284125119127566e-06,2.2413146325561684e-06,0.8328567743301392,0.8328659534454346
1654,1.7000532925859346e-11,1.2578321957334992e-06,2.4483379092998803e-06,0.8328655958175659,0.8328659534454346
1655,2.8135601487511153e-11,1.6085203924376401e-06,3.3046694625227246e-06,0.8328717947006226,0.8328659534454346
1656,2.775330486259886e-11,1.609164428373333e-06,2.1752871361968573e-06,0.8328726291656494,0.8328659534454346
1657,2.990221958931727e-11,1.6538722320547095e-06,1.6685148693795782e-06,0.8328698873519897,0.8328659534454346
1658,2.2591564036167355e-11,1.4351863910633256e-06,2.0277416297176387e-06,0.8328668475151062,0.8328659534454346
1659,2.0718312482292944e-11,1.3771553994956776e-06,1.6127498838613974e-06,0.8328635692596436,0.8328659534454346
1660,1.904313859379947e-11,1.331883709099202e-06,1.9393328329897486e-06,0.8328608870506287,0.8328659534454346
1661,9.749962989746841e-12,9.452161293665995e-07,1.9978076579718618e-06,0.8328614830970764,0.8328659534454346
1662,6.236219873834159e-12,7.579600378448959e-07,9.31135332393751e-07,0.8328661918640137,0.8328659534454346
1663,1.123400157621024e-11,1.019686692416144e-06,2.0667744138336275e-06,0.8328720927238464,0.8328659534454346
1664,1.4853722418717297e-11,1.1815220659627812e-06,2.556867002567742e-06,0.8328731656074524,0.8328659534454346
1665,1.1204098412931351e-11,1.0264150205330225e-06,1.1498107141960645e-06,0.8328678011894226,0.8328659534454346
1666,1.1409113237492718e-11,1.0284320524078794e-06,1.705755607872561e-06,0.8328604102134705,0.8328659534454346
1667,1.133132736946818e-11,1.0295829042661353e-06,2.4653236323501915e-06,0.8328573107719421,0.8328659534454346
1668,4.899036037953053e-12,6.762676321159233e-07,1.3384042176767252e-06,0.8328608870506287,0.8328659534454346
1669,4.2506670926145684e-12,6.350063017634966e-07,9.382992516293598e-07,0.8328672051429749,0.8328659534454346
1670,4.248386364924528e-12,6.344232588162413e-07,1.5012554968052427e-06,0.8328706622123718,0.8328659534454346
1671,4.095735469528128e-12,6.134260956969229e-07,1.2622855365407304e-06,0.8328699469566345,0.8328659534454346
1672,6.62009119398177e-12,7.846372795938805e-07,1.2383152352413163e-06,0.8328675627708435,0.8328659534454346
1673,5.337131344512747e-12,6.998259891588532e-07,8.989915158963413e-07,0.8328666090965271,0.8328659534454346
1674,4.7102855470215754e-12,6.479863827735244e-07,8.101914090730133e-07,0.8328661918640137,0.8328659534454346
1675,4.214345452474566e-12,6.314999154710677e-07,9.67718960964703e-07,0.8328651189804077,0.8328659534454346
1676,2.2386283365233295e-12,4.54098483260168e-07,6.586170115951973e-07,0.8328638076782227,0.8328659534454346
1677,1.8435786751369587e-12,4.0826643044056254e-07,8.248780432040803e-07,0.8328637480735779,0.8328659534454346
1678,2.3312937951630586e-12,4.754381279781228e-07,1.0276862667524256e-06,0.8328655362129211,0.8328659534454346
1679,2.504147497001119e-12,4.899287660009577e-07,8.34345257771929e-07,0.8328673839569092,0.8328659534454346
1680,2.1321707420474123e-12,4.5613134602717764e-07,6.738737852174381e-07,0.8328675031661987,0.8328659534454346
1681,2.514110447604523e-12,4.88112561924936e-07,9.116002956943703e-07,0.832865834236145,0.8328659534454346
1682,2.224139926051971e-12,4.573467151658406e-07,9.130154126069101e-07,0.8328643441200256,0.8328659534454346
1683,1.0453825305400954e-12,3.202883078756713e-07,5.229989028521231e-07,0.8328643441200256,0.8328659534454346
1684,1.0759264573029226e-12,3.223614157832344e-07,4.528618546828511e-07,0.8328657150268555,0.8328659534454346
1685,1.0659598204121323e-12,3.191308053374087e-07,6.045772806828609e-07,0.8328671455383301,0.8328659534454346
1686,1.0149450724306064e-12,3.0971480668995355e-07,4.880429855802504e-07,0.8328673839569092,0.8328659534454346
1687,1.2450515878698054e-12,3.295145063475502e-07,3.768783756186167e-07,0.8328668475151062,0.8328659534454346
1688,9.349581655757055e-13,2.9414857749543444e-07,3.8223762999223254e-07,0.8328664302825928,0.8328659534454346
1689,1.0517293416376083e-12,3.1256939792001504e-07,3.4552553529465513e-07,0.8328657746315002,0.8328659534454346
1690,8.966635485323227e-13,2.845562789843825e-07,3.664109442524932e-07,0.8328652381896973,0.8328659534454346
1691,2.4151861066634694e-13,1.4447212492996186e-07,2.7309189931656874e-07,0.8328651189804077,0.8328659534454346
1692,3.501146312971659e-13,1.7984577027618798e-07,2.0073873940873455e-07,0.8328655362129211,0.8328659534454346
1693,5.79797819998118e-13,2.4165623813132697e-07,3.2598887855783687e-07,0.8328663110733032,0.8328659534454346
1694,5.242843377321893e-13,2.3004484717148443e-07,4.323864288835466e-07,0.8328668475151062,0.8328659534454346
1695,4.1355460722591886e-13,2.015791693565916e-07,2.7030870342059643e-07,0.8328663110733032,0.8328659534454346
1696,4.564797975378787e-13,2.142176924735395e-07,1.866904142389103e-07,0.8328655362129211,0.8328659534454346
1697,4.184997346497882e-13,1.9314111909807252e-07,3.351578925503418e-07,0.8328649401664734,0.8328659534454346
1698,1.7604320778907834e-13,1.243748641854836e-07,2.9974813742228434e-07,0.8328651785850525,0.8328659534454346
1699,1.3839970836038162e-13,1.0882269663170518e-07,2.389199096342054e-07,0.8328657746315002,0.8328659534454346
1700,1.812959504743361e-13,1.3575603929893987e-07,1.7289858078584075e-07,0.8328661918640137,0.8328659534454346
1701,2.1700813346813008e-13,1.3845523483269062e-07,2.160426220143563e-07,0.8328661322593689,0.8328659534454346
1702,2.323986001469963e-13,1.4876304987865296e-07,2.7118386469737743e-07,0.8328659534454346,0.8328659534454346
1703,1.5197335035375958e-13,1.091622365834155e-07,1.44675752267176e-07,0.8328661322593689,0.8328659534454346
1704,1.835996632504333e-13,1.371122806403946e-07,1.9791049510331504e-07,0.8328663110733032,0.8328659534454346
1705,1.966447837897789e-13,1.3872227100364398e-07,2.5687077709335426e-07,0.8328662514686584,0.8328659534454346
1706,8.855532274273589e-14,8.161702425013573e-08,1.7219832670889446e-07,0.8328660726547241,0.8328659534454346
1707,4.3410879003915465e-14,5.834966998463642e-08,7.765743958998428e-08,0.832865834236145,0.8328659534454346
1708,1.055602409953324e-13,9.884312390795458e-08,2.0364542763218196e-07,0.8328657746315002,0.8328659534454346
1709,1.1731472726855124e-13,1.138094987140903e-07,2.1244659365038387e-07,0.832865834236145,0.8328659534454346
1710,9.175762227938908e-14,1.060672474295643e-07,1.573477419469782e-07,0.8328661322593689,0.8328659534454346
1711,7.773642840547268e-14,9.921682675440024e-08,1.4687648786093632e-07,0.8328660726547241,0.8328659534454346
1712,6.151676390508953e-14,7.500086951495177e-08,1.176728474661104e-07,0.8328655958175659,0.8328659534454346
1713,1.032519000312114e-13,9.46350837693899e-08,1.9601120015977358e-07,0.8328653573989868,0.8328659534454346
1714,5.4147658579140057e-14,7.742870167248839e-08,1.3815250099469267e-07,0.8328654766082764,0.8328659534454346
1715,1.827820358989759e-14,5.7711950773864373e-08,5.647017431442691e-08,0.8328660726547241,0.8328659534454346
1716,6.074423597587572e-14,8.688795105626923e-08,1.3953840038993803e-07,0.8328662514686584,0.8328659534454346
1717,6.173880851001456e-14,8.940696716308594e-08,1.4990078511800675e-07,0.8328663110733032,0.8328659534454346
1718,3.812228310806631e-14,5.960464477539063e-08,9.997360450597625e-08,0.8328659534454346,0.8328659534454346
1719,3.621871547251562e-14,5.5087291173094854e-08,9.786452181970162e-08,0.8328657746315002,0.8328659534454346
1720,3.460310854584529e-14,4.0352535535248535e-08,1.0933253236089513e-07,0.8328658938407898,0.8328659534454346
1721,3.9438362243928576e-14,4.71216097253091e-08,1.2335009103026096e-07,0.8328658938407898,0.8328659534454346
1722,2.194656606511851e-14,4.1259447414176975e-08,9.695938985032626e-08,0.8328660726547241,0.8328659534454346
1723,1.471739397018723e-14,4.632959260675307e-08,5.8344205910998426e-08,0.8328660726547241,0.8328659534454346
1724,3.175816204524333e-14,5.834966998463642e-08,1.0145133444439125e-07,0.8328660726547241,0.8328659534454346
1725,4.766326222593875e-14,7.450580596923828e-08,1.3857233227554389e-07,0.832865834236145,0.8328659534454346
1726,1.5915510215617178e-14,4.386783203358391e-08,5.796872315499968e-08,0.8328659534454346,0.8328659534454346
1727,1.7431658533620907e-14,5.303362371478215e-08,4.480147808294532e-08,0.8328659534454346,0.8328659534454346
1728,2.1747650541851203e-14,4.632959260675307e-08,9.63920427921039e-08,0.8328660726547241,0.8328659534454346
1729,1.7676832220203664e-14,4.386783203358391e-08,8.344143509475543e-08,0.8328658938407898,0.8328659534454346
1730,1.4175004045709465e-14,3.547186011587655e-08,7.252776157429253e-08,0.8328657150268555,0.8328659534454346
1731,2.1660914368052363e-14,4.71216097253091e-08,9.750342400138834e-08,0.8328657150268555,0.8328659534454346
1732,9.026344769010302e-15,3.847463503348081e-08,4.1561584396276885e-08,0.8328659534454346,0.8328659534454346
1733,1.8378817551504244e-14,5.7711950773864373e-08,8.271977236518069e-08,0.8328661322593689,0.8328659534454346
1734,2.1681731049764084e-14,5.706710481945265e-08,8.73776713206098e-08,0.8328661322593689,0.8328659534454346
1735,8.652800698172314e-15,3.942476567431186e-08,3.97522192940869e-08,0.8328659534454346,0.8328659534454346
1736,1.628442863953021e-14,3.942476567431186e-08,8.776768112284117e-08,0.8328657746315002,0.8328659534454346
1737,1.3639553015135607e-14,3.547186011587655e-08,7.385635569789883e-08,0.8328657746315002,0.8328659534454346
1738,1.0970391262077328e-14,2.7205674157926296e-08,7.387308897932598e-08,0.8328657150268555,0.8328659534454346
1739,8.365993648166113e-15,2.107342389479072e-08,5.671445180155388e-08,0.8328659534454346,0.8328659534454346
1740,3.642919299551295e-15,2.107342389479072e-08,4.0777905496725e-08,0.8328659534454346,0.8328659534454346
1741,5.891120924417237e-15,3.1019240509522206e-08,4.809054487964204e-08,0.8328660726547241,0.8328659534454346
1742,8.738380671998152e-15,3.942476567431186e-08,5.003319714091958e-08,0.8328659534454346,0.8328659534454346
1743,9.886767613094798e-15,4.0352535535248535e-08,5.115692047752418e-08,0.8328659534454346,0.8328659534454346
1744,7.485910322342897e-15,3.1019240509522206e-08,4.893065863598167e-08,0.8328658938407898,0.8328659534454346
1745,6.50868248186498e-15,2.9802322387695312e-08,4.880740078760937e-08,0.8328657746315002,0.8328659534454346
1746,6.434667895900952e-15,3.4412757088375656e-08,2.547061939139894e-08,0.8328659534454346,0.8328659534454346
1747,6.635895819114262e-15,3.4412757088375656e-08,3.5023280275936486e-08,0.8328659534454346,0.8328659534454346
1748,7.078828405474849e-15,3.1019240509522206e-08,5.94119100583157e-08,0.8328660130500793,0.8328659534454346
1749,4.105512367650601e-15,2.7205674157926296e-08,5.446171513767695e-08,0.8328660726547241,0.8328659534454346
1750,2.363849997769887e-15,1.9237317516740404e-08,1.4799148573274579e-08,0.8328658938407898,0.8328659534454346
1751,8.051430175511336e-15,2.4333495218797907e-08,3.625052258371397e-08,0.8328658938407898,0.8328659534454346
1752,7.188694084447889e-15,2.4333495218797907e-08,4.867265346319982e-08,0.8328657746315002,0.8328659534454346
1753,2.8796409701214998e-15,2.4333495218797907e-08,1.7219635495280272e-08,0.8328658938407898,0.8328659534454346
1754,2.562764885762482e-15,2.4333495218797907e-08,1.7847808564397383e-08,0.8328658938407898,0.8328659534454346
1755,2.8553548414578245e-15,3.21901900690591e-08,1.847575603619589e-08,0.8328659534454346,0.8328659534454346
1756,4.807497275434707e-15,3.332000986233652e-08,3.930495751092167e-08,0.8328659534454346,0.8328659534454346
1757,5.563836710960595e-15,3.332000986233652e-08,3.578540486159909e-08,0.8328659534454346,0.8328659534454346
1758,2.16724793323977e-15,2.7205674157926296e-08,1.040730968071557e-08,0.8328658938407898,0.8328659534454346
1759,1.1205157454837172e-14,2.5809567816281742e-08,5.024662641517352e-08,0.8328658938407898,0.8328659534454346
1760,4.034966805122053e-15,2.5809567816281742e-08,2.035844026693212e-08,0.8328658938407898,0.8328659534454346
1761,2.8646067705824464e-15,2.5809567816281742e-08,2.6992212909249247e-08,0.8328658938407898,0.8328659534454346
1762,3.890406656629477e-15,2.5809567816281742e-08,3.0432328657070684e-08,0.8328659534454346,0.8328659534454346
1763,8.167078124898808e-15,3.4412757088375656e-08,5.342167952449017e-08,0.8328659534454346,0.8328659534454346
1764,3.9597955956685495e-15,3.332000986233652e-08,2.726662096108612e-08,0.8328659534454346,0.8328659534454346
1765,1.0234868508263162e-15,1.7206378544187828e-08,1.3132439136143148e-08,0.8328658938407898,0.8328659534454346
1766,6.750387568528731e-15,3.1019240509522206e-08,5.557464533012535e-08,0.832865834236145,0.8328659534454346
1767,6.1536426927927095e-15,2.9802322387695312e-08,5.98076113078605e-08,0.8328657746315002,0.8328659534454346
1768,1.3970307099060676e-15,2.4333495218797907e-08,1.1415083989163577e-08,0.8328658938407898,0.8328659534454346
1769,2.5939899083300645e-15,3.1019240509522206e-08,2.5717675100622728e-08,0.8328659534454346,0.8328659534454346
1770,2.976785484776201e-15,2.4333495218797907e-08,4.012713006318336e-08,0.8328660130500793,0.8328659534454346
1771,3.684552662974738e-15,2.8533552409726326e-08,4.3103931091081904e-08,0.8328660130500793,0.8328659534454346
1772,2.1545265571631944e-15,2.2761900808632163e-08,3.004697290975855e-08,0.8328658938407898,0.8328659534454346
1773,1.9544552574393605e-15,2.107342389479072e-08,2.7382002443232523e-08,0.8328658938407898,0.8328659534454346
1774,1.3357370765021415e-15,2.107342389479072e-08,1.9762765646191838e-08,0.8328659534454346,0.8328659534454346
1775,3.2508717939805365e-15,2.7205674157926296e-08,4.027027600272959e-08,0.8328658938407898,0.8328659534454346
1776,5.072331443756184e-15,2.8533552409726326e-08,4.5741288090539456e-08,0.8328659534454346,0.8328659534454346
1777,4.602799905269444e-15,2.7205674157926296e-08,4.6915452855955664e-08,0.8328659534454346,0.8328659534454346
1778,1.5554687520855765e-15,1.2166747609398954e-08,1.171925401166618e-08,0.8328658938407898,0.8328659534454346
