method,time,target,own_velocity_error,shuffled_velocity_error,own_target_margin,own_target_win,condition_velocity_shift_rms
orbit_alignment,0.75,5,3.0104095935821533,3.012824773788452,0.002415180206298828,True,0.15170668065547943
orbit_alignment,0.75,6,2.5574824810028076,2.5189902782440186,-0.03849220275878906,False,0.09245967119932175
orbit_alignment,0.75,7,2.251875638961792,2.3032803535461426,0.051404714584350586,True,0.040770187973976135
orbit_alignment,0.875,0,1.6968798637390137,2.1397793292999268,0.4428994655609131,True,0.41941025853157043
orbit_alignment,0.875,1,1.7874250411987305,3.0188679695129395,1.231442928314209,True,0.9698450565338135
orbit_alignment,0.875,2,2.16579532623291,1.563098430633545,-0.6026968955993652,False,0.9049919843673706
orbit_alignment,0.875,3,2.054091453552246,2.047746181488037,-0.006345272064208984,False,0.059435635805130005
orbit_alignment,0.875,4,4.96796178817749,5.16409969329834,0.1961379051208496,True,0.1880147010087967
orbit_alignment,0.875,5,1.3444952964782715,1.361920952796936,0.01742565631866455,True,0.02329482138156891
orbit_alignment,0.875,6,1.7553811073303223,1.7965409755706787,0.041159868240356445,True,0.09045705944299698
orbit_alignment,0.875,7,1.2945401668548584,1.367735505104065,0.07319533824920654,True,0.1014782190322876
orbit_alignment,1.0,0,2.2563600540161133,2.25901198387146,0.0026519298553466797,True,0.003908037208020687
orbit_alignment,1.0,1,2.0433177947998047,1.684141993522644,-0.35917580127716064,False,0.8836944103240967
orbit_alignment,1.0,2,2.2628538608551025,2.4040331840515137,0.14117932319641113,True,0.8869470953941345
orbit_alignment,1.0,3,2.7291879653930664,2.7275643348693848,-0.0016236305236816406,False,0.0011860006488859653
orbit_alignment,1.0,4,1.94075608253479,1.7397499084472656,-0.20100617408752441,False,0.21720156073570251
orbit_alignment,1.0,5,2.8074166774749756,2.812825918197632,0.00540924072265625,True,0.0323747918009758
orbit_alignment,1.0,6,3.697988748550415,3.6999220848083496,0.0019333362579345703,True,0.0013012412237003446
orbit_alignment,1.0,7,2.5242626667022705,2.5231258869171143,-0.00113677978515625,False,0.018417317420244217
