variant,time,target,head,base_velocity_rms,conditional_residual_rms,gated_conditional_residual_rms,gated_residual_over_base,g_t,conditional_control,checkpoint_step
residual_counterfactual,0.5,7,fractional_coordinate,0.04188094288110733,0.0531979538500309,0.0531979538500309,1.2702186290564323,1.0,residual_field,400
residual_counterfactual,0.5,0,lattice_log,2.0889086723327637,0.4649277627468109,0.4649277627468109,0.22256969340244465,1.0,residual_field,400
residual_counterfactual,0.5,1,lattice_log,2.0889086723327637,0.6606565117835999,0.6606565117835999,0.3162687390472747,1.0,residual_field,400
residual_counterfactual,0.5,2,lattice_log,2.0889086723327637,0.3586081862449646,0.3586081862449646,0.17167250583745877,1.0,residual_field,400
residual_counterfactual,0.5,3,lattice_log,2.0889086723327637,0.3049648106098175,0.3049648106098175,0.14599240964864765,1.0,residual_field,400
residual_counterfactual,0.5,4,lattice_log,2.0889086723327637,0.29302069544792175,0.29302069544792175,0.14027453633034823,1.0,residual_field,400
residual_counterfactual,0.5,5,lattice_log,2.0889086723327637,0.18953074514865875,0.18953074514865875,0.09073194422473366,1.0,residual_field,400
residual_counterfactual,0.5,6,lattice_log,2.0889086723327637,0.3325279951095581,0.3325279951095581,0.15918742619714984,1.0,residual_field,400
residual_counterfactual,0.5,7,lattice_log,2.0889086723327637,0.495695024728775,0.495695024728775,0.2372985623039295,1.0,residual_field,400
residual_counterfactual,0.625,0,type_logit,0.5970696806907654,0.10925307124853134,0.10413183353375643,0.17440482560307471,0.953125,residual_field,400
residual_counterfactual,0.625,1,type_logit,0.5970696806907654,0.1181226596236229,0.11258565995376557,0.18856368627446013,0.953125,residual_field,400
residual_counterfactual,0.625,2,type_logit,0.5970696806907654,0.08966583013534546,0.08546274434775114,0.14313696895289857,0.953125,residual_field,400
residual_counterfactual,0.625,3,type_logit,0.5970696806907654,0.08772409707307816,0.08361203002277762,0.1400373067445741,0.953125,residual_field,400
residual_counterfactual,0.625,4,type_logit,0.5970696806907654,0.10831499099731445,0.10323772579431534,0.1729073324823276,0.953125,residual_field,400
residual_counterfactual,0.625,5,type_logit,0.5970696806907654,0.08311513811349869,0.07921911601442844,0.13267985057083753,0.953125,residual_field,400
residual_counterfactual,0.625,6,type_logit,0.5970696806907654,0.09228742867708206,0.08796145545784384,0.14732192623828924,0.953125,residual_field,400
residual_counterfactual,0.625,7,type_logit,0.5970696806907654,0.11895356327295303,0.11337761499453336,0.1898900893164829,0.953125,residual_field,400
residual_counterfactual,0.625,0,fractional_coordinate,0.053534135222435,0.022753441706299782,0.02168687412631698,0.40510366023860755,0.953125,residual_field,400
residual_counterfactual,0.625,1,fractional_coordinate,0.053534135222435,0.041873831301927567,0.03991099545964971,0.7455242396990075,0.953125,residual_field,400
residual_counterfactual,0.625,2,fractional_coordinate,0.053534135222435,0.02666288986802101,0.025413066905457526,0.47470771312296195,0.953125,residual_field,400
residual_counterfactual,0.625,3,fractional_coordinate,0.053534138947725296,0.031700391322374344,0.030214435479138047,0.5643956561744957,0.953125,residual_field,400
residual_counterfactual,0.625,4,fractional_coordinate,0.053534135222435,0.024175195023417473,0.02304198275669478,0.4304166427823118,0.953125,residual_field,400
residual_counterfactual,0.625,5,fractional_coordinate,0.053534135222435,0.04044148325920105,0.038545788731426,0.720022628016083,0.953125,residual_field,400
residual_counterfactual,0.625,6,fractional_coordinate,0.053534135222435,0.045247141271829605,0.04312618152471259,0.8055828556027435,0.953125,residual_field,400
residual_counterfactual,0.625,7,fractional_coordinate,0.053534135222435,0.05362050235271454,0.051107041304931045,0.954662685641239,0.953125,residual_field,400
residual_counterfactual,0.625,0,lattice_log,2.093909978866577,0.4634248614311218,0.441701821051538,0.2109459458666074,0.953125,residual_field,400
residual_counterfactual,0.625,1,lattice_log,2.0939102172851562,0.6604903936386108,0.629529906436801,0.30064799399709374,0.953125,residual_field,400
residual_counterfactual,0.625,2,lattice_log,2.0939102172851562,0.35719791054725647,0.3404542584903538,0.16259257712193947,0.953125,residual_field,400
residual_counterfactual,0.625,3,lattice_log,2.0939102172851562,0.3044787347316742,0.29020629404112697,0.13859538563090434,0.953125,residual_field,400
residual_counterfactual,0.625,4,lattice_log,2.0939102172851562,0.2929694652557373,0.2792365215718746,0.13335649220620197,0.953125,residual_field,400
residual_counterfactual,0.625,5,lattice_log,2.0939102172851562,0.18972255289554596,0.18082930822856724,0.08635962838130669,0.953125,residual_field,400
residual_counterfactual,0.625,6,lattice_log,2.0939102172851562,0.33252188563346863,0.3169349222443998,0.15136032081419393,0.953125,residual_field,400
residual_counterfactual,0.625,7,lattice_log,2.0939102172851562,0.49507859349250793,0.4718717844225466,0.2253543540345051,0.953125,residual_field,400
residual_counterfactual,0.75,0,type_logit,0.5976674556732178,0.10906711965799332,0.08861703472211957,0.1482714741800699,0.8125,residual_field,400
residual_counterfactual,0.75,1,type_logit,0.5976674556732178,0.1180025190114975,0.09587704669684172,0.16041871744354055,0.8125,residual_field,400
residual_counterfactual,0.75,2,type_logit,0.5976674556732178,0.08950953185558319,0.07272649463266134,0.1216838794589235,0.8125,residual_field,400
residual_counterfactual,0.75,3,type_logit,0.5976674556732178,0.0877281054854393,0.07127908570691943,0.11926211646680687,0.8125,residual_field,400
residual_counterfactual,0.75,4,type_logit,0.5976674556732178,0.10837134718894958,0.08805171959102154,0.147325605159209,0.8125,residual_field,400
residual_counterfactual,0.75,5,type_logit,0.5976674556732178,0.08302442729473114,0.06745734717696905,0.11286769345837061,0.8125,residual_field,400
residual_counterfactual,0.75,6,type_logit,0.5976674556732178,0.0921938344836235,0.0749074905179441,0.12533305905634037,0.8125,residual_field,400
residual_counterfactual,0.75,7,type_logit,0.5976674556732178,0.11891379207372665,0.0966174560599029,0.16165754909822247,0.8125,residual_field,400
residual_counterfactual,0.75,0,fractional_coordinate,0.0684848502278328,0.023570582270622253,0.01915109809488058,0.2796399208170776,0.8125,residual_field,400
residual_counterfactual,0.75,1,fractional_coordinate,0.0684848502278328,0.042315781116485596,0.034381572157144547,0.5020317930573731,0.8125,residual_field,400
residual_counterfactual,0.75,2,fractional_coordinate,0.0684848502278328,0.027410773560404778,0.022271253517828882,0.32519971123157493,0.8125,residual_field,400
residual_counterfactual,0.75,3,fractional_coordinate,0.0684848502278328,0.03212740272283554,0.026103514712303877,0.3811575060099233,0.8125,residual_field,400
residual_counterfactual,0.75,4,fractional_coordinate,0.0684848502278328,0.02436547912657261,0.019796951790340245,0.28907052763465935,0.8125,residual_field,400
residual_counterfactual,0.75,5,fractional_coordinate,0.0684848502278328,0.040996748954057693,0.033309858525171876,0.48638287759056065,0.8125,residual_field,400
residual_counterfactual,0.75,6,fractional_coordinate,0.0684848502278328,0.04574510455131531,0.03716789744794369,0.5427170728167607,0.8125,residual_field,400
residual_counterfactual,0.75,7,fractional_coordinate,0.0684848502278328,0.05402415990829468,0.043894629925489426,0.6409392702103084,0.8125,residual_field,400
residual_counterfactual,0.75,0,lattice_log,2.0994157791137695,0.4619954526424408,0.37537130527198315,0.17879798227983185,0.8125,residual_field,400
residual_counterfactual,0.75,1,lattice_log,2.0994157791137695,0.6603784561157227,0.5365574955940247,0.25557467031162484,0.8125,residual_field,400
residual_counterfactual,0.75,2,lattice_log,2.0994157791137695,0.35585352778434753,0.28913099132478237,0.13771973812963995,0.8125,residual_field,400
residual_counterfactual,0.75,3,lattice_log,2.0994157791137695,0.3040619194507599,0.2470503095537424,0.11767574199048376,0.8125,residual_field,400
residual_counterfactual,0.75,4,lattice_log,2.0994157791137695,0.29294082522392273,0.23801442049443722,0.11337174030144268,0.8125,residual_field,400
residual_counterfactual,0.75,5,lattice_log,2.0994157791137695,0.1898760199546814,0.15427426621317863,0.07348437967742756,0.8125,residual_field,400
residual_counterfactual,0.75,6,lattice_log,2.0994157791137695,0.3324722945690155,0.2701337393373251,0.1286709102716934,0.8125,residual_field,400
residual_counterfactual,0.75,7,lattice_log,2.0994157791137695,0.4944626986980438,0.4017509426921606,0.19136321003634282,0.8125,residual_field,400
residual_counterfactual,0.875,0,type_logit,0.598463773727417,0.10890929400920868,0.06296318559907377,0.10520801485931158,0.578125,residual_field,400
residual_counterfactual,0.875,1,type_logit,0.598463773727417,0.11788448691368103,0.06815196899697185,0.11387818609721413,0.578125,residual_field,400
residual_counterfactual,0.875,2,type_logit,0.598463773727417,0.08936771750450134,0.05166571168228984,0.08633055825668419,0.578125,residual_field,400
residual_counterfactual,0.875,3,type_logit,0.598463773727417,0.08774133771657944,0.05072546086739749,0.0847594509379635,0.578125,residual_field,400
residual_counterfactual,0.875,4,type_logit,0.5984637141227722,0.10844454169273376,0.06269450066611171,0.10475906757021898,0.578125,residual_field,400
residual_counterfactual,0.875,5,type_logit,0.598463773727417,0.08293411880731583,0.04794628743547946,0.08011560522177506,0.578125,residual_field,400
residual_counterfactual,0.875,6,type_logit,0.5984637141227722,0.09209657460451126,0.05324333219323307,0.08896668408923859,0.578125,residual_field,400
residual_counterfactual,0.875,7,type_logit,0.5984637141227722,0.11887301504611969,0.06872346182353795,0.11483313056711009,0.578125,residual_field,400
residual_counterfactual,0.875,0,fractional_coordinate,0.08581378310918808,0.024382513016462326,0.014096140337642282,0.16426429213249555,0.578125,residual_field,400
residual_counterfactual,0.875,1,fractional_coordinate,0.08581378310918808,0.04275098815560341,0.02471541502745822,0.2880121832644381,0.578125,residual_field,400
residual_counterfactual,0.875,2,fractional_coordinate,0.08581378310918808,0.02815110608935356,0.016274858207907528,0.18965319577158904,0.578125,residual_field,400
residual_counterfactual,0.875,3,fractional_coordinate,0.08581379055976868,0.03255801647901535,0.01882260327693075,0.21934240585516315,0.578125,residual_field,400
residual_counterfactual,0.875,4,fractional_coordinate,0.08581379055976868,0.024548733606934547,0.014192236616509035,0.1653841011326058,0.578125,residual_field,400
residual_counterfactual,0.875,5,fractional_coordinate,0.08581379055976868,0.041541002690792084,0.024015892180614173,0.27986052153106183,0.578125,residual_field,400
residual_counterfactual,0.875,6,fractional_coordinate,0.08581379055976868,0.04622988402843475,0.026726651703938842,0.3114493781197548,0.578125,residual_field,400
residual_counterfactual,0.875,7,fractional_coordinate,0.08581379055976868,0.05440835654735565,0.031454831128939986,0.36654750855029444,0.578125,residual_field,400
residual_counterfactual,0.875,0,lattice_log,2.105445146560669,0.46064451336860657,0.26631010929122567,0.12648636784779416,0.578125,residual_field,400
residual_counterfactual,0.875,1,lattice_log,2.105445146560669,0.6603241562843323,0.3817499028518796,0.18131553010321058,0.578125,residual_field,400
residual_counterfactual,0.875,2,lattice_log,2.105445146560669,0.35457929968833923,0.20499115763232112,0.09736238342147388,0.578125,residual_field,400
residual_counterfactual,0.875,3,lattice_log,2.105445146560669,0.3037150502204895,0.1755852634087205,0.08339579100198655,0.578125,residual_field,400
residual_counterfactual,0.875,4,lattice_log,2.105445146560669,0.2929333448410034,0.1693520899862051,0.08043528954570424,0.578125,residual_field,400
residual_counterfactual,0.875,5,lattice_log,2.105445146560669,0.18999285995960236,0.10983962216414511,0.05216931077191569,0.578125,residual_field,400
residual_counterfactual,0.875,6,lattice_log,2.105445146560669,0.33238258957862854,0.19215868460014462,0.09126748560229352,0.578125,residual_field,400
residual_counterfactual,0.875,7,lattice_log,2.105445146560669,0.4938529133796692,0.28550871554762125,0.13560491757004994,0.578125,residual_field,400
residual_counterfactual,0.0,0,type_logit,0.8654840588569641,0.16268175840377808,0.04067043960094452,0.04699155251300359,0.25,residual_field,800
residual_counterfactual,0.0,1,type_logit,0.8654840588569641,0.12070480734109879,0.030176201835274696,0.03486627110744026,0.25,residual_field,800
residual_counterfactual,0.0,2,type_logit,0.8654840588569641,0.11466137319803238,0.028665343299508095,0.033120590733197466,0.25,residual_field,800
residual_counterfactual,0.0,3,type_logit,0.8654840588569641,0.12645407021045685,0.03161351755261421,0.03652697843374014,0.25,residual_field,800
residual_counterfactual,0.0,4,type_logit,0.8654840588569641,0.19483879208564758,0.048709698021411896,0.056280294851117525,0.25,residual_field,800
residual_counterfactual,0.0,5,type_logit,0.8654840588569641,0.08510714024305344,0.02127678506076336,0.024583682210003257,0.25,residual_field,800
residual_counterfactual,0.0,6,type_logit,0.8654839992523193,0.1020636186003685,0.025515904650092125,0.029481659594094163,0.25,residual_field,800
residual_counterfactual,0.0,7,type_logit,0.8654839992523193,0.12024752050638199,0.030061880126595497,0.0347341835927245,0.25,residual_field,800
residual_counterfactual,0.0,0,fractional_coordinate,0.0364205576479435,0.0073044211603701115,0.0018261052900925279,0.05013941048746242,0.25,residual_field,800
residual_counterfactual,0.0,1,fractional_coordinate,0.0364205576479435,0.021077407523989677,0.005269351880997419,0.1446807029132613,0.25,residual_field,800
residual_counterfactual,0.0,2,fractional_coordinate,0.0364205576479435,0.008434575982391834,0.0021086439955979586,0.057897081532386256,0.25,residual_field,800
residual_counterfactual,0.0,3,fractional_coordinate,0.0364205576479435,0.010214895009994507,0.0025537237524986267,0.07011764556666045,0.25,residual_field,800
residual_counterfactual,0.0,4,fractional_coordinate,0.0364205576479435,0.023983389139175415,0.005995847284793854,0.16462810214912818,0.25,residual_field,800
residual_counterfactual,0.0,5,fractional_coordinate,0.0364205576479435,0.023338573053479195,0.005834643263369799,0.16020192001918054,0.25,residual_field,800
residual_counterfactual,0.0,6,fractional_coordinate,0.0364205576479435,0.02682442031800747,0.006706105079501867,0.18412966501847428,0.25,residual_field,800
residual_counterfactual,0.0,7,fractional_coordinate,0.0364205576479435,0.030626418069005013,0.007656604517251253,0.21022754761921078,0.25,residual_field,800
residual_counterfactual,0.0,0,lattice_log,2.20552134513855,0.721099317073822,0.1802748292684555,0.08173796624812567,0.25,residual_field,800
residual_counterfactual,0.0,1,lattice_log,2.20552134513855,0.6405893564224243,0.16014733910560608,0.07261201051561153,0.25,residual_field,800
residual_counterfactual,0.0,2,lattice_log,2.20552134513855,0.5392139554023743,0.13480348885059357,0.061120917803733736,0.25,residual_field,800
residual_counterfactual,0.0,3,lattice_log,2.20552134513855,0.41865038871765137,0.10466259717941284,0.04745481036042205,0.25,residual_field,800
residual_counterfactual,0.0,4,lattice_log,2.20552134513855,0.39201733469963074,0.09800433367490768,0.04443590350686499,0.25,residual_field,800
residual_counterfactual,0.0,5,lattice_log,2.20552134513855,0.10099826753139496,0.02524956688284874,0.011448343920363452,0.25,residual_field,800
residual_counterfactual,0.0,6,lattice_log,2.20552134513855,0.21951602399349213,0.05487900599837303,0.024882554920331347,0.25,residual_field,800
residual_counterfactual,0.0,7,lattice_log,2.20552134513855,0.3198101818561554,0.07995254546403885,0.03625108668309727,0.25,residual_field,800
residual_counterfactual,0.125,0,type_logit,0.8662312626838684,0.16098354756832123,0.09306861343793571,0.10744083877737065,0.578125,residual_field,800
residual_counterfactual,0.125,1,type_logit,0.8662312626838684,0.12042920291423798,0.06962313293479383,0.08037476356957902,0.578125,residual_field,800
residual_counterfactual,0.125,2,type_logit,0.8662312030792236,0.11374947428703308,0.065761414822191,0.0759167005164747,0.578125,residual_field,800
residual_counterfactual,0.125,3,type_logit,0.8662312030792236,0.1264948546886444,0.07312983786687255,0.08442300116517998,0.578125,residual_field,800
residual_counterfactual,0.125,4,type_logit,0.8662312030792236,0.1950671523809433,0.11277319747023284,0.13018833432616356,0.578125,residual_field,800
residual_counterfactual,0.125,5,type_logit,0.8662312030792236,0.08481143414974213,0.04903161036781967,0.05660337585799867,0.578125,residual_field,800
residual_counterfactual,0.125,6,type_logit,0.8662312030792236,0.10177633911371231,0.05883944605011493,0.06792579837918122,0.578125,residual_field,800
residual_counterfactual,0.125,7,type_logit,0.8662312030792236,0.12003040313720703,0.06939257681369781,0.08010860907229558,0.578125,residual_field,800
residual_counterfactual,0.125,0,fractional_coordinate,0.03933490440249443,0.007223950233310461,0.00417634622863261,0.10617405309793422,0.578125,residual_field,800
residual_counterfactual,0.125,1,fractional_coordinate,0.03933490812778473,0.021193543449044228,0.012252517306478694,0.31149220602409305,0.578125,residual_field,800
residual_counterfactual,0.125,2,fractional_coordinate,0.03933490812778473,0.008448555134236813,0.004884320936980657,0.12417267942035826,0.578125,residual_field,800
residual_counterfactual,0.125,3,fractional_coordinate,0.03933490440249443,0.010303402319550514,0.005956654465990141,0.15143431912376526,0.578125,residual_field,800
residual_counterfactual,0.125,4,fractional_coordinate,0.03933490440249443,0.023960983380675316,0.013852443516952917,0.3521667009841382,0.578125,residual_field,800
residual_counterfactual,0.125,5,fractional_coordinate,0.03933490440249443,0.02354002371430397,0.013609076209831983,0.3459796436919511,0.578125,residual_field,800
residual_counterfactual,0.125,6,fractional_coordinate,0.03933490440249443,0.027026349678635597,0.015624608407961205,0.3972199410498724,0.578125,residual_field,800
residual_counterfactual,0.125,7,fractional_coordinate,0.03933490812778473,0.03077671118080616,0.01779278615140356,0.4523408595134202,0.578125,residual_field,800
residual_counterfactual,0.125,0,lattice_log,2.203218460083008,0.715531587600708,0.4136666990816593,0.18775564319939209,0.578125,residual_field,800
residual_counterfactual,0.125,1,lattice_log,2.203218460083008,0.6390760540962219,0.3694658437743783,0.16769369468720702,0.578125,residual_field,800
residual_counterfactual,0.125,2,lattice_log,2.203218460083008,0.5349848866462708,0.3092881375923753,0.1403801498561893,0.578125,residual_field,800
residual_counterfactual,0.125,3,lattice_log,2.203218460083008,0.4185575842857361,0.24197860341519117,0.10982960055902694,0.578125,residual_field,800
residual_counterfactual,0.125,4,lattice_log,2.203218460083008,0.392135888338089,0.2267035604454577,0.102896541833131,0.578125,residual_field,800
residual_counterfactual,0.125,5,lattice_log,2.203218460083008,0.10167248547077179,0.05877940566278994,0.026678882157049187,0.578125,residual_field,800
residual_counterfactual,0.125,6,lattice_log,2.2032182216644287,0.21955712139606476,0.12693146080709994,0.05761184233090135,0.578125,residual_field,800
residual_counterfactual,0.125,7,lattice_log,2.2032182216644287,0.31898412108421326,0.1844126950018108,0.08370151135664428,0.578125,residual_field,800
residual_counterfactual,0.25,0,type_logit,0.8672277331352234,0.15939925611019135,0.12951189558953047,0.14934012213990877,0.8125,residual_field,800
residual_counterfactual,0.25,1,type_logit,0.8672277331352234,0.12017711251974106,0.09764390392228961,0.112593151938632,0.8125,residual_field,800
residual_counterfactual,0.25,2,type_logit,0.8672277331352234,0.11295155435800552,0.09177313791587949,0.10582357368127394,0.8125,residual_field,800
residual_counterfactual,0.25,3,type_logit,0.8672277331352234,0.12662173807621002,0.10288016218692064,0.11863107953776536,0.8125,residual_field,800
residual_counterfactual,0.25,4,type_logit,0.8672277331352234,0.19542154669761658,0.15878000669181347,0.18308917095834565,0.8125,residual_field,800
residual_counterfactual,0.25,5,type_logit,0.8672277331352234,0.0845363438129425,0.06868577934801579,0.07920154847873838,0.8125,residual_field,800
residual_counterfactual,0.25,6,type_logit,0.8672277331352234,0.10149948298931122,0.08246832992881536,0.09509420280031151,0.8125,residual_field,800
residual_counterfactual,0.25,7,type_logit,0.8672277331352234,0.11983285844326019,0.0973641974851489,0.11227062254242658,0.8125,residual_field,800
residual_counterfactual,0.25,0,fractional_coordinate,0.04386717081069946,0.0071515184827148914,0.005810608767205849,0.13245916387634024,0.8125,residual_field,800
residual_counterfactual,0.25,1,fractional_coordinate,0.04386717453598976,0.021307891234755516,0.017312661628238857,0.394660969423392,0.8125,residual_field,800
residual_counterfactual,0.25,2,fractional_coordinate,0.04386717453598976,0.008468183688819408,0.006880399247165769,0.15684619125676563,0.8125,residual_field,800
residual_counterfactual,0.25,3,fractional_coordinate,0.043867167085409164,0.010396462865173817,0.008447126077953726,0.19256146770333293,0.8125,residual_field,800
residual_counterfactual,0.25,4,fractional_coordinate,0.04386717826128006,0.023923074826598167,0.01943749829661101,0.44309889687542936,0.8125,residual_field,800
residual_counterfactual,0.25,5,fractional_coordinate,0.04386717453598976,0.023734865710139275,0.01928457838948816,0.4396129587435953,0.8125,residual_field,800
residual_counterfactual,0.25,6,fractional_coordinate,0.04386717081069946,0.027216555550694466,0.022113451384939253,0.5041002411658982,0.8125,residual_field,800
residual_counterfactual,0.25,7,fractional_coordinate,0.04386717453598976,0.030910495668649673,0.02511477773077786,0.572518699834954,0.8125,residual_field,800
residual_counterfactual,0.25,0,lattice_log,2.200840711593628,0.7100894451141357,0.5769476741552353,0.2621487648406266,0.8125,residual_field,800
residual_counterfactual,0.25,1,lattice_log,2.200840711593628,0.6374784111976624,0.5179512090981007,0.23534243362985247,0.8125,residual_field,800
residual_counterfactual,0.25,2,lattice_log,2.200840711593628,0.5309112668037415,0.43136540427803993,0.1960002838940981,0.8125,residual_field,800
residual_counterfactual,0.25,3,lattice_log,2.200840711593628,0.4186055362224579,0.34011699818074703,0.15453957952934652,0.8125,residual_field,800
residual_counterfactual,0.25,4,lattice_log,2.200840711593628,0.39247602224349976,0.31888676807284355,0.14489316123288984,0.8125,residual_field,800
residual_counterfactual,0.25,5,lattice_log,2.200840711593628,0.10221406072378159,0.08304892433807254,0.037735090913479534,0.8125,residual_field,800
residual_counterfactual,0.25,6,lattice_log,2.200840711593628,0.21937239170074463,0.178240068256855,0.08098726423857883,0.8125,residual_field,800
residual_counterfactual,0.25,7,lattice_log,2.200840711593628,0.31798917055130005,0.2583662010729313,0.1173943210482727,0.8125,residual_field,800
residual_counterfactual,0.375,0,type_logit,0.86846524477005,0.15792079269886017,0.1505182555411011,0.17331523218405237,0.953125,residual_field,800
residual_counterfactual,0.375,1,type_logit,0.86846524477005,0.11995118111371994,0.11432846949901432,0.13164426577517896,0.953125,residual_field,800
residual_counterfactual,0.375,2,type_logit,0.86846524477005,0.11226101219654083,0.10699877724982798,0.12320444357926935,0.953125,residual_field,800
residual_counterfactual,0.375,3,type_logit,0.86846524477005,0.12683697044849396,0.1208914874587208,0.13920129583392843,0.953125,residual_field,800
residual_counterfactual,0.375,4,type_logit,0.86846524477005,0.19590424001216888,0.18672122876159847,0.2150013830559656,0.953125,residual_field,800
residual_counterfactual,0.375,5,type_logit,0.86846524477005,0.08428166061639786,0.08033095777500421,0.09249760800303992,0.953125,residual_field,800
residual_counterfactual,0.375,6,type_logit,0.86846524477005,0.10123401880264282,0.09648867417126894,0.11110251648218457,0.953125,residual_field,800
residual_counterfactual,0.375,7,type_logit,0.86846524477005,0.11965586990118027,0.11404700099956244,0.13132016702609614,0.953125,residual_field,800
residual_counterfactual,0.375,0,fractional_coordinate,0.0513157993555069,0.007087289821356535,0.006755073110980447,0.13163729681345274,0.953125,residual_field,800
residual_counterfactual,0.375,1,fractional_coordinate,0.051315803080797195,0.021419722586870193,0.020415673090610653,0.3978437803743613,0.953125,residual_field,800
residual_counterfactual,0.375,2,fractional_coordinate,0.0513157993555069,0.008492954075336456,0.00809484685305506,0.15774570316980496,0.953125,residual_field,800
residual_counterfactual,0.375,3,fractional_coordinate,0.051315803080797195,0.010493758134543896,0.01000186322198715,0.19490805213043488,0.953125,residual_field,800
residual_counterfactual,0.375,4,fractional_coordinate,0.0513157993555069,0.02387005090713501,0.022751142270863056,0.4433555075942034,0.953125,residual_field,800
residual_counterfactual,0.375,5,fractional_coordinate,0.0513157993555069,0.02392258122563362,0.022801210230682045,0.44433119072586674,0.953125,residual_field,800
residual_counterfactual,0.375,6,fractional_coordinate,0.051315803080797195,0.027394583448767662,0.026110462349606678,0.5088191313793826,0.953125,residual_field,800
residual_counterfactual,0.375,7,fractional_coordinate,0.051315803080797195,0.031027404591441154,0.02957299500121735,0.5762941087495874,0.953125,residual_field,800
residual_counterfactual,0.375,0,lattice_log,2.1983697414398193,0.7047588229179382,0.6717232530936599,0.3055551759249177,0.953125,residual_field,800
residual_counterfactual,0.375,1,lattice_log,2.1983697414398193,0.6358035206794739,0.6060002306476235,0.27565892089231747,0.953125,residual_field,800
residual_counterfactual,0.375,2,lattice_log,2.1983697414398193,0.5269863605499268,0.5022838748991489,0.22848016210875371,0.953125,residual_field,800
residual_counterfactual,0.375,3,lattice_log,2.1983697414398193,0.41879722476005554,0.39916610484942794,0.1815736895050214,0.953125,residual_field,800
residual_counterfactual,0.375,4,lattice_log,2.1983697414398193,0.3930438756942749,0.37461994402110577,0.1704080696524457,0.953125,residual_field,800
residual_counterfactual,0.375,5,lattice_log,2.1983697414398193,0.10262885689735413,0.09781812923029065,0.04449575855525777,0.953125,residual_field,800
residual_counterfactual,0.375,6,lattice_log,2.1983697414398193,0.21897181868553162,0.20870751468464732,0.09493740327227876,0.953125,residual_field,800
residual_counterfactual,0.375,7,lattice_log,2.1983697414398193,0.31683188676834106,0.3019803920760751,0.1373656061506257,0.953125,residual_field,800
residual_counterfactual,0.5,0,type_logit,0.869938850402832,0.15653930604457855,0.15653930604457855,0.17994288445916837,1.0,residual_field,800
residual_counterfactual,0.5,1,type_logit,0.869938850402832,0.11975402384996414,0.11975402384996414,0.13765797882749012,1.0,residual_field,800
residual_counterfactual,0.5,2,type_logit,0.869938850402832,0.11167112737894058,0.11167112737894058,0.12836664016928362,1.0,residual_field,800
residual_counterfactual,0.5,3,type_logit,0.869938850402832,0.12714269757270813,0.12714269757270813,0.14615130421389239,1.0,residual_field,800
residual_counterfactual,0.5,4,type_logit,0.869938850402832,0.196517214179039,0.196517214179039,0.225897733028063,1.0,residual_field,800
residual_counterfactual,0.5,5,type_logit,0.869938850402832,0.08404717594385147,0.08404717594385147,0.09661273997009417,1.0,residual_field,800
residual_counterfactual,0.5,6,type_logit,0.869938850402832,0.10098083317279816,0.10098083317279816,0.11607808195488474,1.0,residual_field,800
residual_counterfactual,0.5,7,type_logit,0.869938850402832,0.11950022727251053,0.11950022727251053,0.13736623811797233,1.0,residual_field,800
residual_counterfactual,0.5,0,fractional_coordinate,0.06322227418422699,0.007031317334622145,0.007031317334622145,0.11121582425417327,1.0,residual_field,800
residual_counterfactual,0.5,1,fractional_coordinate,0.06322226673364639,0.021528368815779686,0.021528368815779686,0.3405187749195721,1.0,residual_field,800
residual_counterfactual,0.5,2,fractional_coordinate,0.06322227418422699,0.00852229818701744,0.00852229818701744,0.13479898179846916,1.0,residual_field,800
residual_counterfactual,0.5,3,fractional_coordinate,0.06322227418422699,0.01059491466730833,0.01059491466730833,0.1675819923281343,1.0,residual_field,800
residual_counterfactual,0.5,4,fractional_coordinate,0.06322227418422699,0.023802541196346283,0.023802541196346283,0.3764897973613967,1.0,residual_field,800
residual_counterfactual,0.5,5,fractional_coordinate,0.06322226673364639,0.024102693423628807,0.024102693423628807,0.3812374131597142,1.0,residual_field,800
residual_counterfactual,0.5,6,fractional_coordinate,0.06322226673364639,0.027560057118535042,0.027560057118535042,0.43592326789934277,1.0,residual_field,800
residual_counterfactual,0.5,7,fractional_coordinate,0.06322226673364639,0.031127169728279114,0.031127169728279114,0.492345044498594,1.0,residual_field,800
residual_counterfactual,0.5,0,lattice_log,2.1957826614379883,0.6995248794555664,0.6995248794555664,0.3185765566604197,1.0,residual_field,800
residual_counterfactual,0.5,1,lattice_log,2.1957826614379883,0.6340577602386475,0.6340577602386475,0.28876162079875956,1.0,residual_field,800
residual_counterfactual,0.5,2,lattice_log,2.1957826614379883,0.5232024788856506,0.5232024788856506,0.2382760771701387,1.0,residual_field,800
residual_counterfactual,0.5,3,lattice_log,2.1957826614379883,0.41913673281669617,0.41913673281669617,0.1908826133740437,1.0,residual_field,800
residual_counterfactual,0.5,4,lattice_log,2.195782423019409,0.3938450515270233,0.3938450515270233,0.17936433382386266,1.0,residual_field,800
residual_counterfactual,0.5,5,lattice_log,2.195782423019409,0.10292655974626541,0.10292655974626541,0.04687466238332103,1.0,residual_field,800
residual_counterfactual,0.5,6,lattice_log,2.195782423019409,0.2183665782213211,0.2183665782213211,0.09944818572736654,1.0,residual_field,800
residual_counterfactual,0.5,7,lattice_log,2.1957826614379883,0.31551897525787354,0.31551897525787354,0.1436931718238655,1.0,residual_field,800
