method,time,target,own_velocity_error,shuffled_velocity_error,own_target_margin,own_target_win,condition_velocity_shift_rms,checkpoint_step
residual_counterfactual_dropout,0.25,0,0.8870142698287964,0.7548021674156189,-0.1322121024131775,False,0.5019256472587585,800
residual_counterfactual_dropout,0.25,1,1.049506664276123,2.381056308746338,1.3315496444702148,True,0.9196059107780457,800
residual_counterfactual_dropout,0.25,2,1.2287836074829102,2.0806610584259033,0.8518774509429932,True,1.0067893266677856,800
residual_counterfactual_dropout,0.25,3,0.840395987033844,0.8367886543273926,-0.003607332706451416,False,0.053521331399679184,800
residual_counterfactual_dropout,0.25,4,1.6127729415893555,1.6001187562942505,-0.01265418529510498,False,0.06158098205924034,800
residual_counterfactual_dropout,0.25,5,0.957014799118042,1.140834093093872,0.18381929397583008,True,0.6928434371948242,800
residual_counterfactual_dropout,0.25,6,1.8334503173828125,1.8073755502700806,-0.026074767112731934,False,0.039823081344366074,800
residual_counterfactual_dropout,0.25,7,2.0759596824645996,2.1141321659088135,0.03817248344421387,True,0.06899306923151016,800
residual_counterfactual_dropout,0.375,0,1.899122714996338,2.9355268478393555,1.0364041328430176,True,0.7247874140739441,800
residual_counterfactual_dropout,0.375,1,1.47871732711792,3.139965057373047,1.661247730255127,True,1.1159216165542603,800
residual_counterfactual_dropout,0.375,2,0.995511531829834,1.9275860786437988,0.9320745468139648,True,1.2212762832641602,800
residual_counterfactual_dropout,0.375,3,1.484248399734497,1.519421100616455,0.03517270088195801,True,0.06976953893899918,800
residual_counterfactual_dropout,0.375,4,1.2842127084732056,1.3050951957702637,0.020882487297058105,True,0.09540603309869766,800
residual_counterfactual_dropout,0.375,5,1.8268463611602783,2.1889564990997314,0.3621101379394531,True,0.8279545307159424,800
residual_counterfactual_dropout,0.375,6,1.2247142791748047,1.1976380348205566,-0.027076244354248047,False,0.06704927980899811,800
residual_counterfactual_dropout,0.375,7,1.4007949829101562,1.3975229263305664,-0.0032720565795898438,False,0.08690227568149567,800
residual_counterfactual_dropout,0.5,0,1.9688692092895508,2.0170092582702637,0.04814004898071289,True,0.7815374732017517,800
residual_counterfactual_dropout,0.5,1,2.324738025665283,2.219533920288086,-0.10520410537719727,False,1.1834267377853394,800
residual_counterfactual_dropout,0.5,2,0.9518646597862244,2.7460274696350098,1.7941627502441406,True,1.2579997777938843,800
residual_counterfactual_dropout,0.5,3,1.9460241794586182,1.9172548055648804,-0.028769373893737793,False,0.07438226044178009,800
residual_counterfactual_dropout,0.5,4,2.0927834510803223,2.0051016807556152,-0.08768177032470703,False,0.11409859359264374,800
residual_counterfactual_dropout,0.5,5,2.0563199520111084,3.6447675228118896,1.5884475708007812,True,0.7669193744659424,800
residual_counterfactual_dropout,0.5,6,1.2482471466064453,1.2822619676589966,0.03401482105255127,True,0.055533118546009064,800
residual_counterfactual_dropout,0.5,7,1.3529835939407349,1.4301774501800537,0.07719385623931885,True,0.09420037269592285,800
residual_counterfactual_dropout,0.625,0,2.3475234508514404,1.4826436042785645,-0.864879846572876,False,0.7072579264640808,800
residual_counterfactual_dropout,0.625,1,1.5133509635925293,2.8721420764923096,1.3587911128997803,True,1.1029163599014282,800
residual_counterfactual_dropout,0.625,2,1.310656189918518,2.3571414947509766,1.0464853048324585,True,1.2435259819030762,800
residual_counterfactual_dropout,0.625,3,1.386831283569336,1.361311912536621,-0.025519371032714844,False,0.0702245682477951,800
residual_counterfactual_dropout,0.625,4,1.5507618188858032,1.5784757137298584,0.027713894844055176,True,0.07125792652368546,800
residual_counterfactual_dropout,0.625,5,1.9382109642028809,3.1071019172668457,1.1688909530639648,True,0.7671482563018799,800
residual_counterfactual_dropout,0.625,6,1.39601731300354,1.3608146905899048,-0.035202622413635254,False,0.0518469512462616,800
residual_counterfactual_dropout,0.625,7,1.5740801095962524,1.5179282426834106,-0.0561518669128418,False,0.07992743700742722,800
residual_counterfactual_dropout,0.75,0,1.2276997566223145,1.3313887119293213,0.10368895530700684,True,0.6610934734344482,800
residual_counterfactual_dropout,0.75,1,0.9109580516815186,1.369089126586914,0.4581310749053955,True,0.9541753530502319,800
residual_counterfactual_dropout,0.75,2,1.526850700378418,3.459233045578003,1.932382345199585,True,1.0464025735855103,800
residual_counterfactual_dropout,0.75,3,1.7697675228118896,1.7223951816558838,-0.04737234115600586,False,0.061138950288295746,800
residual_counterfactual_dropout,0.75,4,2.1480884552001953,2.147622585296631,-0.0004658699035644531,False,0.08586471527814865,800
residual_counterfactual_dropout,0.75,5,3.2089130878448486,3.2724575996398926,0.06354451179504395,True,0.6785452365875244,800
residual_counterfactual_dropout,0.75,6,1.9480268955230713,2.008300304412842,0.06027340888977051,True,0.04140353575348854,800
residual_counterfactual_dropout,0.75,7,1.8708043098449707,1.8513588905334473,-0.019445419311523438,False,0.06462179124355316,800
residual_counterfactual_dropout,0.875,0,1.4060051441192627,1.5372247695922852,0.13121962547302246,True,0.45593878626823425,800
residual_counterfactual_dropout,0.875,1,1.842887282371521,2.6303906440734863,0.7875033617019653,True,0.6725837588310242,800
residual_counterfactual_dropout,0.875,2,1.7636953592300415,1.838736653327942,0.07504129409790039,True,0.7543942928314209,800
residual_counterfactual_dropout,0.875,3,1.9429426193237305,1.9677990674972534,0.02485644817352295,True,0.04228149726986885,800
residual_counterfactual_dropout,0.875,4,4.664212703704834,4.766666889190674,0.10245418548583984,True,0.07254291325807571,800
residual_counterfactual_dropout,0.875,5,1.4090853929519653,1.919564962387085,0.5104795694351196,True,0.448087215423584,800
residual_counterfactual_dropout,0.875,6,1.9746829271316528,1.9754838943481445,0.0008009672164916992,True,0.028314702212810516,800
residual_counterfactual_dropout,0.875,7,1.64206063747406,1.597376823425293,-0.04468381404876709,False,0.04850641265511513,800
residual_counterfactual_dropout,1.0,0,2.07443904876709,2.151989221572876,0.07755017280578613,True,0.19786088168621063,800
residual_counterfactual_dropout,1.0,1,1.6982945203781128,1.6916218996047974,-0.00667262077331543,False,0.295689195394516,800
residual_counterfactual_dropout,1.0,2,2.3090574741363525,2.302412748336792,-0.006644725799560547,False,0.32518470287323,800
residual_counterfactual_dropout,1.0,3,2.345439910888672,2.3560945987701416,0.010654687881469727,True,0.01866311952471733,800
residual_counterfactual_dropout,1.0,4,1.7309134006500244,1.728884220123291,-0.0020291805267333984,False,0.026904646307229996,800
residual_counterfactual_dropout,1.0,5,2.962618350982666,3.014552593231201,0.051934242248535156,True,0.20277827978134155,800
residual_counterfactual_dropout,1.0,6,3.8401038646698,3.8444929122924805,0.004389047622680664,True,0.012379588559269905,800
residual_counterfactual_dropout,1.0,7,2.280785083770752,2.285274028778076,0.004488945007324219,True,0.02198972925543785,800
