time,representation,source_left,source_right,representation_distance,target_distance,lift_difference,exact_representation_collision
0.5,wrapped_torus,11,49,1.944259543179558,0.6324443555894912,1.6583123974241374,False
0.5,wrapped_torus,13,52,1.8651522004582652,0.49099751519599033,1.4142135623730971,False
0.5,wrapped_torus,14,15,1.694636140756604,0.3363997787961278,6.352138865832771e-08,False
0.5,wrapped_torus,18,24,1.9784714799005552,0.5758304735068122,1.6583123772062252,False
0.5,wrapped_torus,18,62,1.5848284033300644,0.4317317246796379,1.4142135676414527,False
0.5,wrapped_torus,24,40,1.9833138907796313,0.5143483231669412,1.581138815947709,False
0.5,wrapped_torus,25,51,1.852987900125597,0.5457643998053319,1.2247448470580993,False
0.5,wrapped_torus,26,61,1.5394265483153486,0.41405253658690244,1.4142135729098075,False
0.5,wrapped_torus,34,52,2.0007086284870135,0.5458718216345827,0.8660253994828502,False
0.5,wrapped_torus,37,62,1.99899726990253,0.567428332732066,1.224744865308217,False
0.5,wrapped_torus,39,60,1.951560625545507,0.4976978043589015,1.5811388230159493,False
0.5,production_input,2,6,3.050341411755146,0.7072149391897938,1.5811388065233882,False
0.5,production_input,2,25,2.7879604647136604,0.5238136673589379,1.49999993046125,False
0.5,production_input,2,45,2.8262895387633478,0.5459684794484354,0.8660254123876313,False
0.5,production_input,5,46,2.494006291571083,0.47164073820147767,1.2247448774749634,False
0.5,production_input,6,24,2.559706008112669,0.6117282653707935,1.9364916192392243,False
0.5,production_input,6,50,3.0025891414974737,0.7596093554412949,1.4999999304612495,False
0.5,production_input,8,23,2.939802822065452,0.5470926930228321,1.3228756386359708,False
0.5,production_input,10,24,3.062031146949669,0.7535605694856788,2.1794493760506346,False
0.5,production_input,11,12,3.0659720482430752,0.7233425238778796,1.5811388018112278,False
0.5,production_input,12,28,2.9934798703488625,0.48208170462710137,1.5811387970990645,False
0.5,production_input,16,46,3.0783317013291445,0.5605298191984143,4.9421560627171804e-08,False
0.5,production_input,18,40,3.0845206913699887,0.4899190248194958,0.8660254037844386,False
0.5,production_input,18,54,2.997576208803048,0.6389315974136435,1.5811387923869045,False
0.5,production_input,25,28,2.973204364902816,0.5671956711610461,1.224744828807975,False
0.5,production_input,30,33,2.8869802791184536,0.6453933425520897,1.3228756555322967,False
0.5,production_input,37,62,2.5974995483853083,0.567428332732066,1.224744865308217,False
0.5,production_input,38,54,2.9757439647039714,0.7250120522373709,0.8660254252924167,False
0.5,production_input,38,61,3.0304901801578996,0.713555580578029,1.5000000322858504,False
0.5,production_input,39,60,2.8900323359034177,0.4976978043589015,1.5811388230159493,False
0.5,production_input,51,60,2.8755646806333024,0.6135072390621854,2.1213203242423386,False
0.5,production_input,54,59,2.7241627287367454,0.6221967830784256,1.58113882183791,False
0.53125,universal_cover_X,0,35,0.355047423349374,0.7574345337579484,4.2146848548958464e-08,False
0.53125,universal_cover_X,5,25,0.24241232073332422,0.5171462470783046,7.146345858599389e-08,False
0.53125,universal_cover_X,11,28,0.3876371785674239,0.8269593346924442,7.413234086545485e-08,False
0.53125,universal_cover_X,11,45,0.4069812871922492,0.8682267365145712,6.277970800258639e-08,False
0.53125,universal_cover_X,11,53,0.3788828938357245,0.808283457072228,6.622220883355719e-08,False
0.53125,universal_cover_X,12,17,0.44211777003360186,0.9431845124662553,1.0106459231780331e-07,False
0.53125,universal_cover_X,13,18,0.3269205659222345,0.6974304445930688,7.30004829727037e-08,False
0.53125,universal_cover_X,14,15,0.15768740841638978,0.3363997787961278,6.352138865832771e-08,False
0.53125,universal_cover_X,14,19,0.36910264906950907,0.7874189746670762,5.913715011757061e-08,False
0.53125,universal_cover_X,15,19,0.3492435234128997,0.7450529075654124,7.28815702831862e-08,False
0.53125,universal_cover_X,16,46,0.26274835240116695,0.5605298191984143,4.9421560627171804e-08,False
0.53125,universal_cover_X,20,48,0.40458302681212277,0.8631104706806315,5.320778804454924e-08,False
0.53125,universal_cover_X,20,62,0.3744950684161798,0.7989227570906161,6.622220883310812e-08,False
0.53125,universal_cover_X,28,45,0.34455178865937414,0.7350438502722535,3.6500241538954276e-08,False
0.53125,universal_cover_X,28,53,0.4921270090110688,1.0498709524210965,3.6500241412602993e-08,False
0.53125,universal_cover_X,37,55,0.2271008754436438,0.48448188565449557,2.5809568260370952e-08,False
0.53125,universal_cover_X,44,57,0.3049639395749887,0.6505897300369208,6.664001872172836e-08,False
0.53125,universal_cover_X,44,58,0.3765867351399926,0.8033850645157433,7.146345857387655e-08,False
0.53125,universal_cover_X,45,53,0.4682370101491055,0.998905623338603,5.161913652913629e-08,False
0.53125,universal_cover_X,48,62,0.38448222871124105,0.820228758665911,5.771194918482489e-08,False
0.53125,universal_cover_X,57,58,0.3400057330686097,0.7253455681884635,8.296615422489672e-08,False
0.53125,wrapped_torus,0,12,1.8962496664228043,0.5930833556059867,1.0000000149011616,False
0.53125,wrapped_torus,0,55,1.84735718250449,0.4817803831816011,0.8660254209908179,False
0.53125,wrapped_torus,2,25,1.6812176296896335,0.5238136673589379,1.49999993046125,False
0.53125,wrapped_torus,2,45,1.8944802756912553,0.5459684794484354,0.8660254123876313,False
0.53125,wrapped_torus,2,51,1.7107357221826573,0.4686574520348783,1.3228756724286241,False
0.53125,wrapped_torus,3,22,1.5660099109880015,0.4068301754148347,1.3228756667965198,False
0.53125,wrapped_torus,4,6,1.7990058302859289,0.49857150539848655,1.581138785318664,False
0.53125,wrapped_torus,5,38,1.6759280629208793,0.47897275430467456,1.2247449231002678,False
0.53125,wrapped_torus,5,46,1.78527938443717,0.47164073820147767,1.2247448774749634,False
0.53125,wrapped_torus,8,60,1.6165459411316119,0.4682747805053025,1.3228756386359686,False
0.53125,wrapped_torus,11,49,1.8328712005842966,0.6324443555894912,1.6583123974241374,False
0.53125,wrapped_torus,13,52,1.7587466930226818,0.49099751519599033,1.4142135623730971,False
0.53125,wrapped_torus,14,15,1.5944443595902664,0.3363997787961278,6.352138865832771e-08,False
0.53125,wrapped_torus,18,24,1.866887726077285,0.5758304735068122,1.6583123772062252,False
0.53125,wrapped_torus,18,62,1.4914311874852904,0.4317317246796379,1.4142135676414527,False
0.53125,wrapped_torus,24,40,1.8690422951351793,0.5143483231669412,1.581138815947709,False
0.53125,wrapped_torus,25,51,1.7472279932552577,0.5457643998053319,1.2247448470580993,False
0.53125,wrapped_torus,26,61,1.4478133463994183,0.41405253658690244,1.4142135729098075,False
0.53125,wrapped_torus,34,52,1.8927062182249985,0.5458718216345827,0.8660253994828502,False
0.53125,wrapped_torus,37,62,1.884169407934443,0.567428332732066,1.224744865308217,False
0.53125,wrapped_torus,39,60,1.837163401108998,0.4976978043589015,1.5811388230159493,False
0.53125,production_input,2,6,2.868481477220193,0.7072149391897938,1.5811388065233882,False
0.53125,production_input,2,25,2.649433282429487,0.5238136673589379,1.49999993046125,False
0.53125,production_input,2,45,2.756528674719478,0.5459684794484354,0.8660254123876313,False
0.53125,production_input,5,46,2.3014673241307015,0.47164073820147767,1.2247448774749634,False
0.53125,production_input,6,24,2.409444842505927,0.6117282653707935,1.9364916192392243,False
0.53125,production_input,6,50,2.895950914724382,0.7596093554412949,1.4999999304612495,False
0.53125,production_input,8,47,2.5851136886491206,0.49549454839314433,1.322875666796518,False
0.53125,production_input,8,60,2.6753837949766193,0.4682747805053025,1.3228756386359686,False
0.53125,production_input,10,24,2.95988580607408,0.7535605694856788,2.1794493760506346,False
0.53125,production_input,11,12,3.0054305927610785,0.7233425238778796,1.5811388018112278,False
0.53125,production_input,12,28,2.9480758008272967,0.48208170462710137,1.5811387970990645,False
0.53125,production_input,16,42,2.972951632159564,0.7437260926276823,1.0000000298023244,False
0.53125,production_input,16,46,2.9255471802764323,0.5605298191984143,4.9421560627171804e-08,False
0.53125,production_input,18,40,2.9839835196061633,0.4899190248194958,0.8660254037844386,False
0.53125,production_input,18,54,2.9966579802333873,0.6389315974136435,1.5811387923869045,False
0.53125,production_input,25,28,2.8832846249730566,0.5671956711610461,1.224744828807975,False
0.53125,production_input,37,62,2.4515743507802585,0.567428332732066,1.224744865308217,False
0.53125,production_input,38,54,2.793889225752649,0.7250120522373709,0.8660254252924167,False
0.53125,production_input,38,61,2.968994126305022,0.713555580578029,1.5000000322858504,False
0.53125,production_input,42,46,2.2505721134499166,0.47961230945187655,1.0000000447034874,False
0.53125,production_input,54,59,2.679675587200517,0.6221967830784256,1.58113882183791,False
0.5625,universal_cover_X,0,35,0.33137759416943835,0.7574345337579484,4.2146848548958464e-08,False
0.5625,universal_cover_X,5,25,0.22625150051212797,0.5171462470783046,7.146345858599389e-08,False
0.5625,universal_cover_X,11,28,0.3617946993582855,0.8269593346924442,7.413234086545485e-08,False
0.5625,universal_cover_X,11,45,0.37984920167616915,0.8682267365145712,6.277970800258639e-08,False
0.5625,universal_cover_X,11,53,0.3536240358022178,0.808283457072228,6.622220883355719e-08,False
0.5625,universal_cover_X,12,17,0.41264325401903224,0.9431845124662553,1.0106459231780331e-07,False
0.5625,universal_cover_X,13,18,0.3051258645287016,0.6974304445930688,7.30004829727037e-08,False
0.5625,universal_cover_X,14,15,0.14717491532901172,0.3363997787961278,6.352138865832771e-08,False
0.5625,universal_cover_X,14,19,0.3444958061111632,0.7874189746670762,5.913715011757061e-08,False
0.5625,universal_cover_X,15,19,0.325960620051481,0.7450529075654124,7.28815702831862e-08,False
0.5625,universal_cover_X,16,46,0.24523179555121705,0.5605298191984143,4.9421560627171804e-08,False
0.5625,universal_cover_X,20,48,0.37761082460335316,0.8631104706806315,5.320778804454924e-08,False
0.5625,universal_cover_X,20,62,0.3495287322570983,0.7989227570906161,6.622220883310812e-08,False
0.5625,universal_cover_X,28,45,0.32158166833836627,0.7350438502722535,3.6500241538954276e-08,False
0.5625,universal_cover_X,28,53,0.45931854174790965,1.0498709524210965,3.6500241412602993e-08,False
0.5625,universal_cover_X,37,55,0.21196081651694082,0.48448188565449557,2.5809568260370952e-08,False
0.5625,universal_cover_X,44,57,0.2846330105113355,0.6505897300369208,6.664001872172836e-08,False
0.5625,universal_cover_X,44,58,0.3514809518738761,0.8033850645157433,7.146345857387655e-08,False
0.5625,universal_cover_X,45,53,0.43702120941977446,0.998905623338603,5.161913652913629e-08,False
0.5625,universal_cover_X,48,62,0.3588500800029317,0.820228758665911,5.771194918482489e-08,False
0.5625,universal_cover_X,57,58,0.31733868406272103,0.7253455681884635,8.296615422489672e-08,False
0.5625,wrapped_torus,0,55,1.734166320971164,0.4817803831816011,0.8660254209908179,False
0.5625,wrapped_torus,2,25,1.574735771557881,0.5238136673589379,1.49999993046125,False
0.5625,wrapped_torus,2,45,1.777545495440818,0.5459684794484354,0.8660254123876313,False
0.5625,wrapped_torus,2,51,1.6026658706266528,0.4686574520348783,1.3228756724286241,False
0.5625,wrapped_torus,3,22,1.4670890656304398,0.4068301754148347,1.3228756667965198,False
0.5625,wrapped_torus,4,6,1.6867967959549546,0.49857150539848655,1.581138785318664,False
0.5625,wrapped_torus,5,38,1.5704283283900333,0.47897275430467456,1.2247449231002678,False
0.5625,wrapped_torus,5,46,1.6763260892787848,0.47164073820147767,1.2247448774749634,False
0.5625,wrapped_torus,8,60,1.5128300458958217,0.4682747805053025,1.3228756386359686,False
0.5625,wrapped_torus,11,49,1.719568431035105,0.6324443555894912,1.6583123974241374,False
0.5625,wrapped_torus,13,52,1.6504349187889737,0.49099751519599033,1.4142135623730971,False
0.5625,wrapped_torus,14,15,1.4931590578531433,0.3363997787961278,6.352138865832771e-08,False
0.5625,wrapped_torus,18,24,1.753027947571456,0.5758304735068122,1.6583123772062252,False
0.5625,wrapped_torus,18,62,1.3969588724048272,0.4317317246796379,1.4142135676414527,False
0.5625,wrapped_torus,24,40,1.7529379353481638,0.5143483231669412,1.581138815947709,False
0.5625,wrapped_torus,25,51,1.6395933652372625,0.5457643998053319,1.2247448470580993,False
0.5625,wrapped_torus,26,61,1.3553240265437712,0.41405253658690244,1.4142135729098075,False
0.5625,wrapped_torus,34,52,1.7815704155005152,0.5458718216345827,0.8660253994828502,False
0.5625,wrapped_torus,37,62,1.7674338231462292,0.567428332732066,1.224744865308217,False
0.5625,wrapped_torus,38,46,1.7765831050154897,0.6050108568418862,1.4142136097883031,False
0.5625,wrapped_torus,39,60,1.721322718430507,0.4976978043589015,1.5811388230159493,False
0.5625,production_input,0,55,2.8640207753091484,0.4817803831816011,0.8660254209908179,False
0.5625,production_input,2,6,2.682555907282835,0.7072149391897938,1.5811388065233882,False
0.5625,production_input,2,25,2.5057306169316558,0.5238136673589379,1.49999993046125,False
0.5625,production_input,2,45,2.6924664261527025,0.5459684794484354,0.8660254123876313,False
0.5625,production_input,5,46,2.110162264866836,0.47164073820147767,1.2247448774749634,False
0.5625,production_input,6,24,2.258292000101893,0.6117282653707935,1.9364916192392243,False
0.5625,production_input,6,50,2.78177208232695,0.7596093554412949,1.4999999304612495,False
0.5625,production_input,8,23,2.758884004926696,0.5470926930228321,1.3228756386359708,False
0.5625,production_input,8,47,2.4533443104297303,0.49549454839314433,1.322875666796518,False
0.5625,production_input,8,60,2.507555415877397,0.4682747805053025,1.3228756386359686,False
0.5625,production_input,10,24,2.8700669388968643,0.7535605694856788,2.1794493760506346,False
0.5625,production_input,18,40,2.0573263939559645,0.4899190248194958,0.8660254037844386,False
0.5625,production_input,23,41,2.8392648727217393,0.8519551097261914,1.5811388206598689,False
0.5625,production_input,23,61,2.3709115647838552,0.5977152595031227,1.4999999875823664,False
0.5625,production_input,25,28,2.791963206113586,0.5671956711610461,1.224744828807975,False
0.5625,production_input,26,61,1.8306989448772026,0.41405253658690244,1.4142135729098075,False
0.5625,production_input,37,62,2.3016555082505015,0.567428332732066,1.224744865308217,False
0.5625,production_input,38,54,2.6094904874225646,0.7250120522373709,0.8660254252924167,False
0.5625,production_input,42,46,2.111525853385722,0.47961230945187655,1.0000000447034874,False
0.5625,production_input,47,60,2.839794885761876,0.5947150867681412,1.5811387923869065,False
0.5625,production_input,54,59,2.6383280108942193,0.6221967830784256,1.58113882183791,False
0.59375,universal_cover_X,0,35,0.30770776498950253,0.7574345337579484,4.2146848548958464e-08,False
0.59375,universal_cover_X,5,25,0.2100906802909317,0.5171462470783046,7.146345858599389e-08,False
0.59375,universal_cover_X,11,28,0.33595222014914716,0.8269593346924442,7.413234086545485e-08,False
0.59375,universal_cover_X,11,45,0.35271711616008916,0.8682267365145712,6.277970800258639e-08,False
0.59375,universal_cover_X,11,53,0.32836517776871116,0.808283457072228,6.622220883355719e-08,False
0.59375,universal_cover_X,12,17,0.3831687380044625,0.9431845124662553,1.0106459231780331e-07,False
0.59375,universal_cover_X,13,18,0.28333116313516865,0.6974304445930688,7.30004829727037e-08,False
0.59375,universal_cover_X,14,15,0.13666242224163372,0.3363997787961278,6.352138865832771e-08,False
0.59375,universal_cover_X,14,19,0.31988896315281734,0.7874189746670762,5.913715011757061e-08,False
0.59375,universal_cover_X,15,19,0.30267771669006244,0.7450529075654124,7.28815702831862e-08,False
0.59375,universal_cover_X,16,46,0.22771523870126695,0.5605298191984143,4.9421560627171804e-08,False
0.59375,universal_cover_X,20,48,0.3506386223945838,0.8631104706806315,5.320778804454924e-08,False
0.59375,universal_cover_X,20,62,0.324562396098017,0.7989227570906161,6.622220883310812e-08,False
0.59375,universal_cover_X,28,45,0.2986115480173587,0.7350438502722535,3.6500241538954276e-08,False
0.59375,universal_cover_X,28,53,0.42651007448475037,1.0498709524210965,3.6500241412602993e-08,False
0.59375,universal_cover_X,37,55,0.1968207575902379,0.48448188565449557,2.5809568260370952e-08,False
0.59375,universal_cover_X,44,57,0.2643020814476822,0.6505897300369208,6.664001872172836e-08,False
0.59375,universal_cover_X,44,58,0.3263751686077598,0.8033850645157433,7.146345857387655e-08,False
0.59375,universal_cover_X,45,53,0.40580540869044335,0.998905623338603,5.161913652913629e-08,False
0.59375,universal_cover_X,48,62,0.33321793129462246,0.820228758665911,5.771194918482489e-08,False
0.59375,universal_cover_X,57,58,0.2946716350568323,0.7253455681884635,8.296615422489672e-08,False
0.59375,wrapped_torus,0,55,1.6189514512712322,0.4817803831816011,0.8660254209908179,False
0.59375,wrapped_torus,2,25,1.4671136850587567,0.5238136673589379,1.49999993046125,False
0.59375,wrapped_torus,2,45,1.6587151987914497,0.5459684794484354,0.8660254123876313,False
0.59375,wrapped_torus,2,51,1.4933816513475766,0.4686574520348783,1.3228756724286241,False
0.59375,wrapped_torus,3,22,1.3670583690321643,0.4068301754148347,1.3228756667965198,False
0.59375,wrapped_torus,4,6,1.573013572200096,0.49857150539848655,1.581138785318664,False
0.59375,wrapped_torus,5,38,1.4636667239975278,0.47897275430467456,1.2247449231002678,False
0.59375,wrapped_torus,5,46,1.565347651963816,0.47164073820147767,1.2247448774749634,False
0.59375,wrapped_torus,8,60,1.4082831934185387,0.4682747805053025,1.3228756386359686,False
0.59375,wrapped_torus,11,49,1.6044636978402884,0.6324443555894912,1.6583123974241374,False
0.59375,wrapped_torus,13,52,1.5403236422930806,0.49099751519599033,1.4142135623730971,False
0.59375,wrapped_torus,14,15,1.3908484395740075,0.3363997787961278,6.352138865832771e-08,False
0.59375,wrapped_torus,18,24,1.6370239396513566,0.5758304735068122,1.6583123772062252,False
0.59375,wrapped_torus,18,62,1.3014767173217945,0.4317317246796379,1.4142135676414527,False
0.59375,wrapped_torus,24,40,1.6351091297788898,0.5143483231669412,1.581138815947709,False
0.59375,wrapped_torus,25,51,1.530185602772794,0.5457643998053319,1.2247448470580993,False
0.59375,wrapped_torus,26,61,1.262012221974167,0.41405253658690244,1.4142135729098075,False
0.59375,wrapped_torus,34,52,1.6674556598516428,0.5458718216345827,0.8660253994828502,False
0.59375,wrapped_torus,37,62,1.6489014950042036,0.567428332732066,1.224744865308217,False
0.59375,wrapped_torus,38,46,1.6549607616982456,0.6050108568418862,1.4142136097883031,False
0.59375,wrapped_torus,39,60,1.6041272578619203,0.4976978043589015,1.5811388230159493,False
0.59375,production_input,2,6,2.4929094158254204,0.7072149391897938,1.5811388065233882,False
0.59375,production_input,2,45,2.634491791286705,0.5459684794484354,0.8660254123876313,False
0.59375,production_input,5,46,1.9217593871827883,0.47164073820147767,1.2247448774749634,False
0.59375,production_input,6,24,2.105988163773605,0.6117282653707935,1.9364916192392243,False
0.59375,production_input,6,50,2.6581246322826355,0.7596093554412949,1.4999999304612495,False
0.59375,production_input,8,39,2.2745407403549747,0.5613615698512916,1.5000000298023248,False
0.59375,production_input,8,47,2.314505530923558,0.49549454839314433,1.322875666796518,False
0.59375,production_input,8,60,2.334091240415503,0.4682747805053025,1.3228756386359686,False
0.59375,production_input,12,25,2.395324487201799,0.6403208649440613,1.581138782962582,False
0.59375,production_input,18,39,2.5744520333597523,0.6955791101235747,1.6583124109027434,False
0.59375,production_input,18,40,1.9304706756939336,0.4899190248194958,0.8660254037844386,False
0.59375,production_input,23,61,2.2342731233808566,0.5977152595031227,1.4999999875823664,False
0.59375,production_input,26,61,1.7217665060199028,0.41405253658690244,1.4142135729098075,False
0.59375,production_input,32,38,2.287807194569206,0.516736965662769,1.7320508204736658,False
0.59375,production_input,34,43,1.8393317261432767,0.7239142446116521,1.4999999850988417,False
0.59375,production_input,37,62,2.1479748449109053,0.567428332732066,1.224744865308217,False
0.59375,production_input,38,54,2.4231577039320245,0.7250120522373709,0.8660254252924167,False
0.59375,production_input,39,60,2.5648172737796733,0.4976978043589015,1.5811388230159493,False
0.59375,production_input,42,46,1.972990567511131,0.47961230945187655,1.0000000447034874,False
0.59375,production_input,47,60,2.645807941383772,0.5947150867681412,1.5811387923869065,False
0.59375,production_input,54,59,2.600468275683669,0.6221967830784256,1.58113882183791,False
0.625,universal_cover_X,0,35,0.28403793580956693,0.7574345337579484,4.2146848548958464e-08,False
0.625,universal_cover_X,5,25,0.19392986006973556,0.5171462470783046,7.146345858599389e-08,False
0.625,universal_cover_X,11,28,0.31010974094000904,0.8269593346924442,7.413234086545485e-08,False
0.625,universal_cover_X,11,45,0.32558503064400934,0.8682267365145712,6.277970800258639e-08,False
0.625,universal_cover_X,11,53,0.3031063197352046,0.808283457072228,6.622220883355719e-08,False
0.625,universal_cover_X,12,17,0.3536942219898931,0.9431845124662553,1.0106459231780331e-07,False
0.625,universal_cover_X,13,18,0.26153646174163575,0.6974304445930688,7.30004829727037e-08,False
0.625,universal_cover_X,14,15,0.12614992915425577,0.3363997787961278,6.352138865832771e-08,False
0.625,universal_cover_X,14,19,0.29528212019447175,0.7874189746670762,5.913715011757061e-08,False
0.625,universal_cover_X,15,19,0.27939481332864397,0.7450529075654124,7.28815702831862e-08,False
0.625,universal_cover_X,16,46,0.21019868185131696,0.5605298191984143,4.9421560627171804e-08,False
0.625,universal_cover_X,20,48,0.3236664201858143,0.8631104706806315,5.320778804454924e-08,False
0.625,universal_cover_X,20,62,0.29959605993893557,0.7989227570906161,6.622220883310812e-08,False
0.625,universal_cover_X,28,45,0.27564142769635086,0.7350438502722535,3.6500241538954276e-08,False
0.625,universal_cover_X,28,53,0.3937016072215912,1.0498709524210965,3.6500241412602993e-08,False
0.625,universal_cover_X,37,55,0.1816806986635351,0.48448188565449557,2.5809568260370952e-08,False
0.625,universal_cover_X,44,57,0.24397115238402908,0.6505897300369208,6.664001872172836e-08,False
0.625,universal_cover_X,44,58,0.30126938534164355,0.8033850645157433,7.146345857387655e-08,False
0.625,universal_cover_X,45,53,0.3745896079611123,0.998905623338603,5.161913652913629e-08,False
0.625,universal_cover_X,48,62,0.3075857825863131,0.820228758665911,5.771194918482489e-08,False
0.625,universal_cover_X,57,58,0.27200458605094385,0.7253455681884635,8.296615422489672e-08,False
0.625,wrapped_torus,0,55,1.501843639249996,0.4817803831816011,0.8660254209908179,False
0.625,wrapped_torus,2,25,1.3584263303383755,0.5238136673589379,1.49999993046125,False
0.625,wrapped_torus,2,45,1.5381099136236605,0.5459684794484354,0.8660254123876313,False
0.625,wrapped_torus,2,51,1.3829617359977648,0.4686574520348783,1.3228756724286241,False
0.625,wrapped_torus,3,22,1.265988607990829,0.4068301754148347,1.3228756667965198,False
0.625,wrapped_torus,4,6,1.4577600506158737,0.49857150539848655,1.581138785318664,False
0.625,wrapped_torus,5,38,1.3557238509801386,0.47897275430467456,1.2247449231002678,False
0.625,wrapped_torus,5,46,1.452468385304045,0.47164073820147767,1.2247448774749634,False
0.625,wrapped_torus,8,60,1.3029619733163935,0.4682747805053025,1.3228756386359686,False
0.625,wrapped_torus,11,49,1.4876725519322012,0.6324443555894912,1.6583123974241374,False
0.625,wrapped_torus,13,52,1.428523754351293,0.49099751519599033,1.4142135623730971,False
0.625,wrapped_torus,14,15,1.2875816711511467,0.3363997787961278,6.352138865832771e-08,False
0.625,wrapped_torus,18,24,1.5190115558422246,0.5758304735068122,1.6583123772062252,False
0.625,wrapped_torus,18,62,1.2050512940107776,0.4317317246796379,1.4142135676414527,False
0.625,wrapped_torus,24,40,1.5156670244183768,0.5143483231669412,1.581138815947709,False
0.625,wrapped_torus,25,51,1.4191110339665913,0.5457643998053319,1.2247448470580993,False
0.625,wrapped_torus,26,61,1.167932543340636,0.41405253658690244,1.4142135729098075,False
0.625,wrapped_torus,34,52,1.5505273880765933,0.5458718216345827,0.8660253994828502,False
0.625,wrapped_torus,37,62,1.5286867003268383,0.567428332732066,1.224744865308217,False
0.625,wrapped_torus,38,46,1.532178423823628,0.6050108568418862,1.4142136097883031,False
0.625,wrapped_torus,39,60,1.4856672487278126,0.4976978043589015,1.5811388230159493,False
0.625,production_input,2,6,2.300054284843786,0.7072149391897938,1.5811388065233882,False
0.625,production_input,5,46,1.737619604403847,0.47164073820147767,1.2247448774749634,False
0.625,production_input,6,24,1.952351485855267,0.6117282653707935,1.9364916192392243,False
0.625,production_input,8,39,2.1220629948181964,0.5613615698512916,1.5000000298023248,False
0.625,production_input,8,47,2.1684116643468743,0.49549454839314433,1.322875666796518,False
0.625,production_input,8,60,2.1558187868161176,0.4682747805053025,1.3228756386359686,False
0.625,production_input,12,25,2.2514382570892844,0.6403208649440613,1.581138782962582,False
0.625,production_input,15,19,2.320742943606779,0.7450529075654124,7.28815702831862e-08,False
0.625,production_input,18,40,1.7989163514824091,0.4899190248194958,0.8660254037844386,False
0.625,production_input,18,55,2.3178349422201014,0.5972108106092159,1.5811388300841909,False
0.625,production_input,23,61,2.090491806831888,0.5977152595031227,1.4999999875823664,False
0.625,production_input,25,51,2.3046458975321005,0.5457643998053319,1.2247448470580993,False
0.625,production_input,26,61,1.6102465304396925,0.41405253658690244,1.4142135729098075,False
0.625,production_input,32,38,2.130674156242941,0.516736965662769,1.7320508204736658,False
0.625,production_input,32,49,2.3020842772208723,0.7042238474183449,1.6583123951777035,False
0.625,production_input,34,43,1.7008593779436756,0.7239142446116521,1.4999999850988417,False
0.625,production_input,34,52,2.0100603272031314,0.5458718216345827,0.8660253994828502,False
0.625,production_input,37,62,1.990825911787972,0.567428332732066,1.224744865308217,False
0.625,production_input,38,54,2.2354567657830597,0.7250120522373709,0.8660254252924167,False
0.625,production_input,42,46,1.8345179122760167,0.47961230945187655,1.0000000447034874,False
0.625,production_input,51,60,2.0850085170928025,0.6135072390621854,2.1213203242423386,False
0.65625,universal_cover_X,0,35,0.26036810662963134,0.7574345337579484,4.2146848548958464e-08,False
0.65625,universal_cover_X,5,25,0.17776903984853942,0.5171462470783046,7.146345858599389e-08,False
0.65625,universal_cover_X,11,28,0.28426726173087086,0.8269593346924442,7.413234086545485e-08,False
0.65625,universal_cover_X,11,45,0.29845294512792947,0.8682267365145712,6.277970800258639e-08,False
0.65625,universal_cover_X,11,53,0.27784746170169816,0.808283457072228,6.622220883355719e-08,False
0.65625,universal_cover_X,12,17,0.32421970597532396,0.9431845124662553,1.0106459231780331e-07,False
0.65625,universal_cover_X,13,18,0.23974176034810285,0.6974304445930688,7.30004829727037e-08,False
0.65625,universal_cover_X,14,15,0.11563743606687805,0.3363997787961278,6.352138865832771e-08,False
0.65625,universal_cover_X,14,19,0.27067527723612617,0.7874189746670762,5.913715011757061e-08,False
0.65625,universal_cover_X,15,19,0.25611190996722555,0.7450529075654124,7.28815702831862e-08,False
0.65625,universal_cover_X,16,46,0.19268212500136708,0.5605298191984143,4.9421560627171804e-08,False
0.65625,universal_cover_X,20,48,0.29669421797704526,0.8631104706806315,5.320778804454924e-08,False
0.65625,universal_cover_X,20,62,0.2746297237798545,0.7989227570906161,6.622220883310812e-08,False
0.65625,universal_cover_X,28,45,0.2526713073753431,0.7350438502722535,3.6500241538954276e-08,False
0.65625,universal_cover_X,28,53,0.36089313995843203,1.0498709524210965,3.6500241412602993e-08,False
0.65625,universal_cover_X,37,55,0.16654063973683222,0.48448188565449557,2.5809568260370952e-08,False
0.65625,universal_cover_X,44,57,0.22364022332037614,0.6505897300369208,6.664001872172836e-08,False
0.65625,universal_cover_X,44,58,0.2761636020755274,0.8033850645157433,7.146345857387655e-08,False
0.65625,universal_cover_X,45,53,0.34337380723178135,0.998905623338603,5.161913652913629e-08,False
0.65625,universal_cover_X,48,62,0.281953633878004,0.820228758665911,5.771194918482489e-08,False
0.65625,universal_cover_X,57,58,0.24933753704505562,0.7253455681884635,8.296615422489672e-08,False
0.65625,wrapped_torus,0,55,1.3829769220865882,0.4817803831816011,0.8660254209908179,False
0.65625,wrapped_torus,2,25,1.248750092017626,0.5238136673589379,1.49999993046125,False
0.65625,wrapped_torus,2,45,1.4158534308606983,0.5459684794484354,0.8660254123876313,False
0.65625,wrapped_torus,2,51,1.2714865682975003,0.4686574520348783,1.3228756724286241,False
0.65625,wrapped_torus,3,22,1.1639524312937384,0.4068301754148347,1.3228756667965198,False
0.65625,wrapped_torus,4,6,1.3411420073464244,0.49857150539848655,1.581138785318664,False
0.65625,wrapped_torus,5,38,1.2466823994463048,0.47897275430467456,1.2247449231002678,False
