source,time_index,time,lift_cost,second_lift_cost,lift_cost_margin,permutation_count,permutation_cost,second_permutation_cost,permutation_cost_margin,component_cut_margin_fractional,lift_signature,permutation_signature,translation_x,translation_y,translation_z,temporal_lift_change,temporal_permutation_change,temporal_path_consistency_jump_rms,perturbation_lift_change,perturbation_permutation_change,perturbation_target_displacement_jump_rms,confirmed_branch_event
57,13,0.40625,4.800263404846191,9.979768753051758,5.179505348205566,1,4.800263404846191,inf,inf,0.11864978075027466,"0,0,0,-1,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.7026834487915039,0.9104667901992798,0.012130022048950195,False,False,5.154066329282614e-08,False,False,9.99636686174199e-05,False
58,13,0.40625,5.529931545257568,10.848176002502441,5.318244457244873,1,5.529931545257568,inf,inf,0.23396530747413635,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9791220426559448,0.06625931710004807,0.9874394536018372,False,False,3.10040917383958e-08,False,False,0.00010000685870181769,False
59,13,0.40625,5.711947917938232,10.15962028503418,4.447672367095947,1,5.711947917938232,inf,inf,0.19440805912017822,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9067128896713257,0.9096278548240662,0.8628772497177124,False,False,2.9349180863391666e-08,False,False,0.00010000541806221008,False
60,13,0.40625,6.962482452392578,11.150827407836914,4.188344955444336,1,6.962482452392578,inf,inf,0.14447781443595886,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.7999349236488342,0.19508560001850128,0.980977475643158,False,False,5.238942790697365e-08,False,False,9.997974848374724e-05,False
61,13,0.40625,3.2933754920959473,7.199158191680908,3.905782699584961,1,3.2933754920959473,inf,inf,0.13421332836151123,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7826375365257263,0.9260735511779785,0.1384299248456955,False,False,2.271292487421306e-08,False,False,9.999794565374032e-05,False
62,13,0.40625,7.112052917480469,7.157383918762207,0.04533100128173828,1,7.112052917480469,inf,inf,0.17618873715400696,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.9993018507957458,0.10511989891529083,0.1345464289188385,True,False,0.2742413878440857,False,False,9.999867324950173e-05,True
63,13,0.40625,5.527196407318115,8.171996116638184,2.6447997093200684,1,5.527196407318115,inf,inf,0.15727782249450684,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.8402206897735596,0.17378436028957367,0.8752892017364502,False,False,2.654950037594972e-08,False,False,9.999925532611087e-05,False
0,14,0.4375,4.459260940551758,9.181665420532227,4.722404479980469,1,4.459260940551758,inf,inf,0.22532641887664795,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9985265731811523,0.04733448103070259,0.9900995492935181,False,False,2.3819115568812776e-08,False,False,9.999452595366165e-05,False
1,14,0.4375,7.33901309967041,10.473705291748047,3.1346921920776367,1,7.33901309967041,inf,inf,0.2117430567741394,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9102283716201782,0.010811496526002884,0.9143655300140381,True,False,2.5220336041797964e-08,False,False,0.00010000402107834816,False
2,14,0.4375,2.0602145195007324,7.004290580749512,4.944076061248779,1,2.0602145195007324,inf,inf,0.16600573062896729,"0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,1,2,3",0.8970034122467041,0.9568873047828674,0.7101279497146606,False,False,3.9868691459332695e-08,False,False,0.00010001102782553062,False
3,14,0.4375,5.363013744354248,9.629317283630371,4.266303539276123,1,5.363013744354248,inf,inf,0.26074349880218506,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.9629331827163696,0.976516842842102,0.05098797380924225,False,False,3.341532206491138e-08,False,False,0.00010001125338021666,False
4,14,0.4375,6.231115818023682,10.617616653442383,4.386500835418701,1,6.231115818023682,inf,inf,0.20680558681488037,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9042437076568604,0.11884334683418274,0.06861512362957001,False,False,2.9802322387695312e-08,False,False,0.00010000456677516922,False
5,14,0.4375,3.5008385181427,6.726880073547363,3.226041555404663,1,3.5008385181427,inf,inf,0.12712156772613525,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.8851315379142761,0.7203450202941895,0.014811012893915176,False,False,2.5601138986530714e-08,False,False,9.999822941608727e-05,False
6,14,0.4375,4.699247360229492,9.764787673950195,5.065540313720703,1,4.699247360229492,inf,inf,0.12642285227775574,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.235284224152565,0.9981458187103271,0.19457972049713135,False,False,2.057358727824976e-08,False,False,0.00010000710608437657,False
7,14,0.4375,2.626680374145508,11.190507888793945,8.563827514648438,1,2.626680374145508,inf,inf,0.2140445113182068,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.8188602328300476,0.8888441324234009,0.008989382535219193,False,False,1.243992731048138e-08,False,False,0.00010000200563808903,False
8,14,0.4375,2.082895278930664,9.829236030578613,7.746340751647949,1,2.082895278930664,inf,inf,0.1144745945930481,"0,0,0,0,1,0,0,0,-1,0,0,-1","0,1,2,3",0.19701333343982697,0.7961388230323792,0.7484349608421326,False,False,3.224312195015955e-08,False,False,0.00010000391193898395,False
9,14,0.4375,6.318410873413086,9.511897087097168,3.193486213684082,1,6.318410873413086,inf,inf,0.19287705421447754,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.0914093554019928,0.015998974442481995,0.9113662838935852,False,False,1.809699767818529e-08,False,False,0.00010000378097174689,False
10,14,0.4375,7.884100437164307,10.218429565429688,2.334329128265381,1,7.884100437164307,inf,inf,0.16462373733520508,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.7843661904335022,0.0048062801361083984,0.05516665428876877,True,False,3.270255533038835e-08,False,False,0.00010000529437093064,False
11,14,0.4375,1.8920414447784424,8.160465240478516,6.268424034118652,1,1.8920414447784424,inf,inf,0.2959030270576477,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,1.3472024384952874e-08,False,False,0.00010000109614338726,False
12,14,0.4375,5.895256519317627,7.56901741027832,1.6737608909606934,1,5.895256519317627,inf,inf,0.12567082047462463,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.8741403222084045,0.2866254448890686,0.15150144696235657,False,False,1.9362776271236726e-08,False,False,9.999822941608727e-05,False
13,14,0.4375,2.4550671577453613,7.668854713439941,5.21378755569458,1,2.4550671577453613,inf,inf,0.16801470518112183,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.14150607585906982,0.8551894426345825,0.2199690341949463,True,False,2.2532105958816828e-08,False,False,9.999621397582814e-05,False
14,14,0.4375,7.587389945983887,10.121586799621582,2.5341968536376953,1,7.587389945983887,inf,inf,0.21899092197418213,"0,0,0,-1,1,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.9905605912208557,0.9568978548049927,0.9164091348648071,False,False,3.1513952336581497e-08,False,False,0.00010000234033213928,False
15,14,0.4375,6.376767158508301,7.989072322845459,1.6123051643371582,1,6.376767158508301,inf,inf,0.19516226649284363,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9319946765899658,0.08321962505578995,0.14836259186267853,False,False,1.6165214944408035e-08,False,False,9.999841131502762e-05,False
16,14,0.4375,6.483694553375244,9.765028953552246,3.281334400177002,1,6.483694553375244,inf,inf,0.17752456665039062,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.16820429265499115,0.15598905086517334,0.9662339687347412,False,False,2.0176267767624267e-08,False,False,0.00010000603651860729,False
17,14,0.4375,6.237473487854004,9.301398277282715,3.063924789428711,1,6.237473487854004,inf,inf,0.14022549986839294,"0,0,0,0,0,0,-1,0,0,1,0,0","0,1,2,3",0.03174694627523422,0.22387312352657318,0.9677280783653259,True,False,2.1346055589788193e-08,False,False,9.999616304412484e-05,False
18,14,0.4375,1.7855455875396729,10.126140594482422,8.340595245361328,1,1.7855455875396729,inf,inf,0.123465895652771,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162645101547241,0.7721354961395264,0.141575425863266,False,False,2.9990808059210394e-08,False,False,9.999971371144056e-05,False
19,14,0.4375,5.894795894622803,11.013240814208984,5.118444919586182,1,5.894795894622803,inf,inf,0.1265566349029541,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2701370120048523,0.033259034156799316,0.10328319668769836,False,False,1.9761822400710116e-08,False,False,0.00010000421025324613,False
20,14,0.4375,6.948657035827637,10.418869018554688,3.470211982727051,1,6.948657035827637,inf,inf,0.16126707196235657,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.03264439105987549,0.002402067184448242,0.16443678736686707,False,False,2.743189142506708e-08,False,False,0.00010002419730881229,False
21,14,0.4375,3.287306547164917,7.20250940322876,3.9152028560638428,1,3.287306547164917,inf,inf,0.14020514488220215,"0,0,0,-1,-1,1,-1,-1,0,-1,-1,0","0,1,2,3",0.025458574295043945,0.8868071436882019,0.7723777890205383,False,False,3.069819243251004e-08,False,False,9.99877811409533e-05,False
22,14,0.4375,3.192225456237793,8.882818222045898,5.6905927658081055,1,3.192225456237793,inf,inf,0.10339200496673584,"0,0,0,0,0,0,-1,0,0,0,0,-1","0,1,2,3",0.27627718448638916,0.9259963631629944,0.30147022008895874,False,False,1.2541196525717169e-08,False,False,9.999869507737458e-05,False
23,14,0.4375,4.428005695343018,11.347722053527832,6.9197163581848145,1,4.428005695343018,inf,inf,0.12436363101005554,"0,0,0,0,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.32215777039527893,0.8451176285743713,0.8781768083572388,True,False,2.528437903492886e-08,False,False,9.999233589041978e-05,False
24,14,0.4375,4.095705032348633,8.988155364990234,4.892450332641602,1,4.095705032348633,inf,inf,0.08277520537376404,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.8660843372344971,0.3231946527957916,0.7900382280349731,False,False,2.5942252790400744e-08,False,False,0.00010000200563808903,False
25,14,0.4375,5.7284345626831055,9.09078598022461,3.362351417541504,1,5.7284345626831055,inf,inf,0.1319536566734314,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.24733346700668335,0.045308277010917664,0.2266903817653656,False,False,1.2678763816609262e-08,False,False,0.00010000386100728065,False
26,14,0.4375,10.244098663330078,11.228301048278809,0.9842023849487305,1,10.244098663330078,inf,inf,0.20431512594223022,"0,0,0,-1,0,0,-1,0,0,-1,-1,0","0,1,2,3",0.865871787071228,0.04467810317873955,0.03470754995942116,False,False,3.260072389821289e-08,False,False,9.999744361266494e-05,False
27,14,0.4375,4.142690181732178,8.98284912109375,4.840158939361572,1,4.142690181732178,inf,inf,0.25341087579727173,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.9617732763290405,0.07141907513141632,0.9107033610343933,False,False,8.515229410477332e-09,False,False,9.999720350606367e-05,False
28,14,0.4375,1.7280834913253784,9.524587631225586,7.796504020690918,1,1.7280834913253784,inf,inf,0.26603037118911743,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.12460474669933319,0.03787684440612793,0.11374559253454208,False,False,1.5502738648365266e-08,False,False,9.999048779718578e-05,False
29,14,0.4375,5.045784950256348,9.63361930847168,4.587834358215332,1,5.045784950256348,inf,inf,0.16811692714691162,"0,0,0,-1,0,0,-1,0,0,-1,-1,0","0,1,2,3",0.8481851816177368,0.27970877289772034,0.05607476085424423,False,False,2.6426961952097372e-08,False,False,9.999482426792383e-05,False
30,14,0.4375,2.1823320388793945,9.95542049407959,7.773088455200195,1,2.1823320388793945,inf,inf,0.18347465991973877,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8150249123573303,0.17481234669685364,0.8209531903266907,False,False,2.8439718136041847e-08,False,False,0.00010000071779359132,False
31,14,0.4375,4.3466057777404785,6.544210433959961,2.1976046562194824,1,4.3466057777404785,inf,inf,0.13969886302947998,"0,0,0,0,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.31742143630981445,0.8021236062049866,0.854218602180481,False,False,3.139330928547679e-08,False,False,0.0001000051706796512,False
32,14,0.4375,4.981320381164551,8.196868896484375,3.215548515319824,1,4.981320381164551,inf,inf,0.15274229645729065,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.22479307651519775,0.8251957893371582,0.865938663482666,False,False,3.6341475606604945e-08,False,False,9.999574103858322e-05,False
33,14,0.4375,5.41385555267334,11.539679527282715,6.125823974609375,1,5.41385555267334,inf,inf,0.21405041217803955,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.06055619195103645,0.017529357224702835,0.9765434265136719,False,False,2.6896726623704126e-08,False,False,0.0001000010670395568,False
34,14,0.4375,5.008040904998779,9.328317642211914,4.320276737213135,1,5.008040904998779,inf,inf,0.16593480110168457,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.995201826095581,0.12785354256629944,0.9687691926956177,False,False,2.999090042976604e-08,False,False,9.999722533393651e-05,False
35,14,0.4375,6.1909379959106445,7.285942554473877,1.0950045585632324,1,6.1909379959106445,inf,inf,0.17805558443069458,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.8554392457008362,0.14415335655212402,0.009923063218593597,False,False,2.2518822362371793e-08,False,False,9.999941539717838e-05,False
36,14,0.4375,4.906074523925781,8.497467041015625,3.5913925170898438,1,4.906074523925781,inf,inf,0.14731913805007935,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.029924869537353516,0.9743549227714539,0.21527042984962463,False,False,3.189779818058014e-08,False,False,9.99915791908279e-05,False
37,14,0.4375,3.86631441116333,10.284955024719238,6.418640613555908,1,3.86631441116333,inf,inf,0.08582735061645508,"0,0,0,-1,0,-1,-1,0,-1,0,0,-1","0,1,2,3",0.7339664101600647,0.3147045373916626,0.8765479922294617,False,False,1.9778521931357318e-08,False,False,0.00010000415932154283,False
38,14,0.4375,3.3431105613708496,7.2487945556640625,3.905683994293213,1,3.3431105613708496,inf,inf,0.13094139099121094,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.07122471928596497,0.7635742425918579,0.9305357933044434,False,False,1.7358509296627744e-08,False,False,9.999682515626773e-05,False
39,14,0.4375,7.011122703552246,9.632159233093262,2.6210365295410156,1,7.011122703552246,inf,inf,0.16941124200820923,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.037220120429992676,0.8085161447525024,0.8643798232078552,False,False,3.678822579900043e-08,False,False,9.999299800256267e-05,False
40,14,0.4375,3.463968276977539,7.88595724105835,4.4219889640808105,1,3.463968276977539,inf,inf,0.2302459478378296,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8990837931632996,0.9008574485778809,0.10534001141786575,False,False,2.107342389479072e-08,False,False,0.00010000103793572634,False
41,14,0.4375,5.431157112121582,10.363040924072266,4.931883811950684,1,5.431157112121582,inf,inf,0.1278029978275299,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.2258986234664917,0.08760792016983032,0.08276905864477158,False,False,3.014954685909288e-08,False,False,9.999330359278247e-05,False
42,14,0.4375,8.451951026916504,9.237434387207031,0.7854833602905273,1,8.451951026916504,inf,inf,0.18848109245300293,"0,0,0,0,-1,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.0729157030582428,0.9268696308135986,0.9212710857391357,False,False,1.920723491366516e-08,False,False,9.998334280680865e-05,False
43,14,0.4375,4.442564487457275,8.800090789794922,4.3575263023376465,1,4.442564487457275,inf,inf,0.2380436658859253,"0,0,0,0,1,0,0,0,0,0,0,0","0,1,2,3",0.02010144293308258,0.8445162773132324,0.005131617188453674,False,False,1.9588702215855847e-08,False,False,0.000100000761449337,False
44,14,0.4375,6.538801193237305,8.126141548156738,1.5873403549194336,1,6.538801193237305,inf,inf,0.21368050575256348,"0,0,0,0,1,0,0,0,0,0,0,0","0,1,2,3",0.07787002623081207,0.9224666357040405,0.9724055528640747,False,False,2.3806405735626868e-08,False,False,0.00010000135080190375,False
45,14,0.4375,3.9258899688720703,10.54672622680664,6.62083625793457,1,3.9258899688720703,inf,inf,0.19931960105895996,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.885013222694397,0.8583597540855408,0.9364809989929199,False,False,2.22155094320442e-08,False,False,0.00010000372276408598,False
46,14,0.4375,8.255532264709473,11.595745086669922,3.340212821960449,1,8.255532264709473,inf,inf,0.16540706157684326,"0,0,0,0,-1,0,0,-1,0,0,-2,0","0,1,2,3",0.9524384140968323,0.12791883945465088,0.9786439538002014,False,False,2.732100057301068e-08,False,False,0.00010000986367231235,False
47,14,0.4375,3.1323277950286865,9.216297149658203,6.0839691162109375,1,3.1323277950286865,inf,inf,0.1643075942993164,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7791980504989624,0.03797495365142822,0.8064538836479187,False,False,1.8680010427374327e-08,False,False,9.998532186727971e-05,False
48,14,0.4375,3.487290382385254,6.475285530090332,2.987995147705078,1,3.487290382385254,inf,inf,0.13394635915756226,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.020610090345144272,0.2313404232263565,0.16055911779403687,False,False,1.2991310249788057e-08,False,False,0.000100003628176637,False
49,14,0.4375,2.258235454559326,8.90839958190918,6.6501641273498535,1,2.258235454559326,inf,inf,0.10058355331420898,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.9870337843894958,0.6732487082481384,0.11870895326137543,False,False,2.9534945156228787e-08,False,False,9.999702160712332e-05,False
50,14,0.4375,5.442825794219971,9.691300392150879,4.248474597930908,1,5.442825794219971,inf,inf,0.17503845691680908,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.15441137552261353,0.9727094173431396,0.8487697839736938,False,False,1.9362776271236726e-08,False,False,0.0001000055272015743,False
51,14,0.4375,2.233788251876831,6.955273628234863,4.721485137939453,1,2.233788251876831,inf,inf,0.1714828908443451,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.13736140727996826,0.9571014642715454,0.07023461163043976,True,False,2.4057163372503965e-08,False,False,0.00010000381735153496,False
52,14,0.4375,3.8399157524108887,8.529454231262207,4.689538478851318,1,3.8399157524108887,inf,inf,0.23659637570381165,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.01196664571762085,0.04821890965104103,0.02529095858335495,False,False,1.886792588834396e-08,False,False,0.00010000203474191949,False
53,14,0.4375,4.1611647605896,7.7372331619262695,3.57606840133667,1,4.1611647605896,inf,inf,0.21936899423599243,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.9709087014198303,0.8304186463356018,0.049842122942209244,False,False,2.401656828965315e-08,False,False,0.00010000973998103291,False
54,14,0.4375,2.9711813926696777,6.787590980529785,3.8164095878601074,1,2.9711813926696777,inf,inf,0.08384454250335693,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.01895659789443016,0.6481501460075378,0.8003835678100586,False,False,2.5803581493732963e-08,False,False,0.00010001643386203796,False
55,14,0.4375,7.420978546142578,9.94800090789795,2.527022361755371,1,7.420978546142578,inf,inf,0.21223124861717224,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9261630773544312,0.14449529349803925,0.9554641246795654,False,False,3.2970824292988254e-08,False,False,9.999312169384211e-05,False
56,14,0.4375,7.924343109130859,8.824405670166016,0.9000625610351562,1,7.924343109130859,inf,inf,0.13913941383361816,"0,0,0,-1,-1,0,-1,-1,0,-1,-2,-1","0,1,2,3",0.012262105941772461,0.1545860767364502,0.18637865781784058,False,False,3.980428076033604e-08,False,False,0.00010001315968111157,False
57,14,0.4375,4.3082685470581055,10.248590469360352,5.940321922302246,1,4.3082685470581055,inf,inf,0.12307262420654297,"0,0,0,-1,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.7026834487915039,0.9104667901992798,0.012130022048950195,False,False,4.3380293135442116e-08,False,False,0.00010000119073083624,False
58,14,0.4375,4.963150501251221,10.603858947753906,5.6407084465026855,1,4.963150501251221,inf,inf,0.24447980523109436,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9791219830513,0.06625932455062866,0.9874394536018372,False,False,3.305429885358535e-08,False,False,0.00010000913607655093,False
59,14,0.4375,5.126510143280029,9.942465782165527,4.815955638885498,1,5.126510143280029,inf,inf,0.20558202266693115,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9067128896713257,0.9096278548240662,0.8628771901130676,False,False,4.302104983366917e-08,False,False,0.00010000415204558522,False
60,14,0.4375,6.248876094818115,11.594677925109863,5.345801830291748,1,6.248876094818115,inf,inf,0.15292182564735413,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.7999349236488342,0.19508562982082367,0.980977475643158,False,False,1.9691633212914894e-08,False,False,9.997426241170615e-05,False
61,14,0.4375,2.9558253288269043,7.25840950012207,4.302584171295166,1,2.9558253288269043,inf,inf,0.1420251727104187,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7826374769210815,0.9260734915733337,0.1384299397468567,False,False,4.0649844379458955e-08,False,False,0.00010000380279961973,False
62,14,0.4375,6.383117198944092,7.229218482971191,0.8461012840270996,1,6.383117198944092,inf,inf,0.18615010380744934,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.9993018507957458,0.10511989146471024,0.1345464289188385,False,False,1.985851127983551e-08,False,False,9.999953908845782e-05,False
63,14,0.4375,4.960697174072266,8.068665504455566,3.107968330383301,1,4.960697174072266,inf,inf,0.16875207424163818,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.8402207493782043,0.17378436028957367,0.8752892017364502,False,False,6.339381908304631e-09,False,False,9.999606845667586e-05,False
0,15,0.46875,3.977550983428955,9.073432922363281,5.095881938934326,1,3.977550983428955,inf,inf,0.2411360740661621,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9985265731811523,0.047334469854831696,0.9900995492935181,False,False,2.4384958052792172e-08,False,False,9.999694157158956e-05,False
1,15,0.46875,6.5462188720703125,10.287595748901367,3.7413768768310547,1,6.5462188720703125,inf,inf,0.22276997566223145,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9102283120155334,0.010811511427164078,0.9143655300140381,False,False,1.7111601025021628e-08,False,False,0.00010000451584346592,False
2,15,0.46875,1.837660312652588,7.1428985595703125,5.305238246917725,1,1.837660312652588,inf,inf,0.16845697164535522,"0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,1,2,3",0.8970034718513489,0.9568873643875122,0.7101278901100159,False,False,1.5234551398179974e-08,False,False,0.00010001561895478517,False
3,15,0.46875,4.783675193786621,9.593795776367188,4.810120582580566,1,4.783675193786621,inf,inf,0.27273088693618774,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.9629331827163696,0.976516842842102,0.05098798871040344,False,False,3.6306403217167826e-08,False,False,0.00010001350165111944,False
4,15,0.46875,5.558000564575195,10.336641311645508,4.7786407470703125,1,5.558000564575195,inf,inf,0.2177743911743164,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9042436480522156,0.11884336173534393,0.06861510872840881,False,False,2.6242812367627266e-08,False,False,9.999211033573374e-05,False
5,15,0.46875,3.122662305831909,6.80531120300293,3.6826488971710205,1,3.122662305831909,inf,inf,0.13230061531066895,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.8851315379142761,0.7203450202941895,0.014811020344495773,False,False,2.3758614631219643e-08,False,False,9.999827307183295e-05,False
6,15,0.46875,4.191612243652344,9.75656509399414,5.564952850341797,1,4.191612243652344,inf,inf,0.13410577178001404,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.235284224152565,0.9981458187103271,0.19457973539829254,False,False,2.4699078338130676e-08,False,False,0.00010000610927818343,False
7,15,0.46875,2.342933177947998,11.066826820373535,8.723894119262695,1,2.342933177947998,inf,inf,0.21986764669418335,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.8188602328300476,0.8888440728187561,0.008989378809928894,False,False,2.7742041552869523e-08,False,False,0.00010000200563808903,False
8,15,0.46875,1.8578908443450928,9.9547119140625,8.096820831298828,1,1.8578908443450928,inf,inf,0.12191689014434814,"0,0,0,0,1,0,0,0,-1,0,0,-1","0,1,2,3",0.19701333343982697,0.7961388826370239,0.7484350204467773,False,False,2.9664976253229725e-08,False,False,0.0001000038391794078,False
9,15,0.46875,5.635866165161133,9.499715805053711,3.863849639892578,1,5.635866165161133,inf,inf,0.2048611342906952,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.09140937030315399,0.015998966991901398,0.9113662838935852,False,False,9.539428802440852e-09,False,False,9.999989561038092e-05,False
10,15,0.46875,7.032422065734863,9.87289810180664,2.8404760360717773,1,7.032422065734863,inf,inf,0.17127609252929688,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.7843661904335022,0.004806309938430786,0.05516666918992996,False,False,2.5697303840388486e-08,False,False,0.00010000592737924308,False
11,15,0.46875,1.6876541376113892,8.388664245605469,6.701010227203369,1,1.6876541376113892,inf,inf,0.30142515897750854,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,2.0124256039366628e-08,False,False,0.00010000003385357559,False
12,15,0.46875,5.2584228515625,7.475031852722168,2.216609001159668,1,5.2584228515625,inf,inf,0.13054326176643372,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.8741403222084045,0.2866254448890686,0.15150147676467896,False,False,2.8103473326268613e-08,False,False,9.99953699647449e-05,False
13,15,0.46875,2.189859628677368,7.749824523925781,5.559965133666992,1,2.189859628677368,inf,inf,0.17859691381454468,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.14150606095790863,0.8551894426345825,0.21996904909610748,False,False,2.493897710564852e-08,False,False,9.999621397582814e-05,False
14,15,0.46875,6.767765045166016,10.008949279785156,3.2411842346191406,1,6.767765045166016,inf,inf,0.2299586534500122,"0,0,0,-1,1,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.9905605912208557,0.9568978548049927,0.9164091348648071,False,False,3.586096042340614e-08,False,False,0.00010001795453717932,False
15,15,0.46875,5.6879191398620605,8.301485061645508,2.6135659217834473,1,5.6879191398620605,inf,inf,0.20747444033622742,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9319946765899658,0.08321959525346756,0.14836259186267853,False,False,1.7641617944264e-08,False,False,9.999653411796317e-05,False
16,15,0.46875,5.783296585083008,9.663167953491211,3.879871368408203,1,5.783296585083008,inf,inf,0.18609511852264404,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.16820430755615234,0.15598903596401215,0.9662339687347412,False,False,2.0873107686725234e-08,False,False,0.00010000168549595401,False
17,15,0.46875,5.563672065734863,9.09321403503418,3.5295419692993164,1,5.563672065734863,inf,inf,0.1477755606174469,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.031746987253427505,0.22387315332889557,0.9677280783653259,True,False,1.3878347360218868e-08,False,False,0.0001000032716547139,False
